idx,rot_sign,SMILES,point_group,point_group_noH
024737,1,O[C@H]1CCC[C@@H]1c1cc2ccccc2o1,C1,C1
024738,1,C=C(C)[C@H]1CCC(C)=C[C@]1(O)C=C=C(C)C,C1,C1
024739,1,O[C@@H]1CCN2CC[C@H](OCc3ccccc3)[C@H]12,C1,C1
024740,1,C[C@@H](CCCCCCC#CCCO)OC1CCCCO1,C1,C1
024741,1,CC(=O)O[C@@H](C)CCCCCCC#CCCCC(=O)O,C1,C1
024742,1,CCCCCC[C@]1(C)OC(=O)C=C1OCOC,C1,C1
024743,1,CC/C=C/CC[C@]1(C)OC(=O)C=C1OCOC,C1,C1
024744,1,O=c1cccc([C@@H]2C[C@H](CO)[C@H]3CCCCN3C2)[nH]1,C1,C1
024745,1,C[C@H]1CN(C)c2c(c(=O)n(C)c(=O)n2C)N1C,C1,C1
024746,1,C=C(C)[C@@H]1CCC(=O)[C@@]2(C(=O)OCC)CC=CC[C@@H]12,C1,C1
024747,1,CCOC(=O)[C@]12CC=CC[C@H]1[C@H]1C[C@@H](C2=O)C1(C)C,C1,C1
024748,1,CC1=CC[C@@H]2C[C@H]1O[C@@]2(C)COC(=O)c1ccc(Br)cc1,C1,C1
024750,1,O=C1CCC[C@@H]2[C@H]3CCC[N@@+]4([O-])CCC[C@@H](CN12)[C@@H]34,C1,C1
024751,1,C=C[C@@]12CC[C@@H](C(C(=O)C(F)(F)F)C1=O)C2(C)C,C1,C1
024752,1,COCCOCO[C@@H]1CCN2CC[C@H](OS(C)(=O)=O)[C@H]12,C1,C1
024753,1,C=C(C)[C@@H]1CCC2(OCCO2)[C@@]2(C(=O)OCC)CC=CC[C@@H]12,C1,C1
024754,1,C1=C(COCc2ccccc2)[C@H]2[C@@H](OCc3ccccc3)CCN2C1,C1,C1
024755,1,COC(=O)[C@]12CC=CC[C@H]1[C@H](NC(C)=O)CCC21OCCO1,C1,C1
024756,1,COCCOCO[C@@H]1CCN2CC[C@H](OCc3ccccc3)[C@H]12,C1,C1
024757,1,COc1cccc2c1CC[C@@H]1C(C)(C)[C@@H](OC(C)=O)CC[C@@]21C,C1,C1
024758,1,COc1cccc2c1CC[C@@H]1C(C)(C)[C@@H](OC(=O)C(C)(C)C)CC[C@@]21C,C1,C1
024760,1,C[C@H](O)CCCCCCC#CCCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,C1,C1
024761,1,CCC(C)C=C(C)C=CC1=CC2=CC3=C(C(C)=O)C(=O)O[C@]3(C)C(=O)C2=CO1,C1,C1
024762,1,CC(=O)O[C@@H](C)CCCCCCC#CCCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,C1,C1
024764,1,C[C@@H](CCCCCCC#CCCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)OC1CCCCO1,C1,C1
024765,1,Cc1cc(O)cc(O)c1C(=O)O[C@@H]1C2=COC(/C=C/C(=O)O)=CC2=CC(=O)[C@]1(C)O,C1,C1
024768,1,COc1cc2c(cc1O)CCN(C)[C@H]2Cc1ccc(Oc2cc3c(cc2O)-c2c(O)c(OC)cc4c2[C@@H](C3)N(C)CC4)cc1,C1,C1
024770,1,COc1cc2c(cc1O)CCN(C)[C@H]2Cc1ccc(OC2=C[C@@]3(C=CC2=O)C[C@@H]2c4c(cc(OC)c(O)c43)CCN2C)cc1,C1,C1
024771,1,COc1cc2c(cc1OC)[C@H](Cc1ccc(OC3=C[C@@]4(C=CC3=O)C[C@@H]3c5c(cc(OC)c(O)c54)CCN3C)cc1)N(C)CC2,C1,C1
024772,1,COc1cc2c(cc1O)[C@H](Cc1ccc(OC3=C[C@@]4(C=CC3=O)C[C@@H]3c5c(cc(OC)c(OC)c54)CCN3C)cc1)N(C)CC2,C1,C1
024775,1,COc1cc2c(cc1Oc1c(OC)c(OC)cc3c1[C@@H](Cc1ccc(OC(C)=O)c(Oc4ccc(C=O)cc4)c1)N(C)CC3)C(=O)N(C)CC2,C1,C1
024780,1,COc1cc2c(cc1O)[C@H](Cc1ccc(OC3=C[C@@]4(C=CC3=O)C[C@@H]3c5c(cc(OC)c(O)c54)CCN3C)cc1)N(C)CC2,C1,C1
024784,1,C[C@H]1C[C@@H]2O[C@@H]2C[C@@H]1C,C1,C1
024785,1,CCCCCCCCCCCC[C@@H](C)CCCO,C1,C1
024786,1,CCCCCCCCCCCC[C@H](C)CCCI,C1,C1
024787,1,CC[C@@H](C)/C=C\CCCCCO,C1,C1
024788,1,CC[C@H](C)/C=C\CCCCCO,C1,C1
024789,1,C=C[C@@H](C)CC(O)C(=C)C(C)C,C1,C1
024790,1,CC/C=C\C[C@@H](O)C#CC(=O)O,C1,C1
024791,1,CC(C)(C)OC[C@H]1C=CC(=O)O1,C1,C1
024792,1,O=C1C[C@](O)(CF)CCO1,C1,C1
024793,1,O=C(O)C1C2CC[C@H]1C(=O)C2,C1,C1
024794,1,CC[C@H](C)Oc1cnccn1,C1,C1
024795,1,CC(C)N(C)[C@H](C)c1ccc2ccccc2c1,C1,C1
024796,1,O=C1[C@@H]2[C@H]3C[C@@H]4[C@H]5C[C@H]([C@@H]1[C@H]53)[C@@H]42,C1,C1
024797,1,CC(=O)/C=C/[C@@H]1C(C)(C)CCC[C@]1(C)O,C1,C1
024798,1,C[C@H]1OC(=O)C2(SCCCS2)[C@H]1C,C1,C1
024799,1,CC1=CCC[C@]2(C)CC[C@@H]3C[C@]12C(=O)[C@H]3C,C1,C1
024800,1,O=C1[C@@H]2[C@H]3CC[C@@H]4[C@H]5CC[C@H]([C@@H]1[C@H]53)[C@@H]42,C1,C1
024801,1,O=C(CCl)O[C@H]1CCC[C@@H]2CCCC[C@H]21,C1,C1
024802,1,CO[P@@]1(=O)OCc2ccccc2O1,C1,C1
024803,1,CCCCCCCC[C@@H](O)CCCCCCCOC1CCCCO1,C1,C1
024804,1,C[C@@]1(CCC(=O)O)OC(=O)C=C1O,C1,C1
024805,1,C[C@@H]1C(=O)[C@]23C[C@H]1CC[C@@]2(C)CC[C@H]1O[C@]13C,C1,C1
024806,1,C=C1CCC[C@]2(C)CC[C@](O)(C(=C)CO)C[C@@H]12,C1,C1
024807,1,CCCCCCCCCCCC[C@H](C)CCCCCCCCC[C@@H](C)CCCCCCCCCCCC,C1,C1
024808,1,COCOC1=CC(=O)O[C@@]1(C)CCCO,C1,C1
024809,1,C[C@@H](O)[C@@H](C(=O)O)c1ccc(C2CCCCC2)cc1,C1,C1
024810,1,C[C@H](O)[C@@H](C(=O)O)c1ccc(C2CCCCC2)cc1,C1,C1
024811,1,C=C1CC[C@H](O)C(C)(C)[C@H]1/C=C/C(C)=C/C(=O)OC,C1,C1
024812,1,COCOC1=CC(=O)O[C@@]1(C)CCC=O,C1,C1
024813,1,CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C\C(=O)O,C1,C1
024814,1,C=C1CC[C@H](O)C(C)(C)[C@H]1/C=C/C(C)=C\C(=O)OCC,C1,C1
024815,1,C=C1CC[C@H](O)C(C)(C)[C@H]1/C=C/C(C)=C/C(=O)OCC,C1,C1
024816,1,CC[C@@H](O)[C@@H](C(=O)O)c1ccc(-c2ccccc2)cc1,C1,C1
024817,1,CC[C@H](O)[C@@H](C(=O)O)c1ccc(-c2ccccc2)cc1,C1,C1
024818,1,Cc1ccc([S@](=O)[C@@H]2CC(=O)O[C@H]2COC(C)(C)C)cc1,C1,C1
024819,1,Cc1ccc([S@](=O)[C@H]2CC(=O)O[C@@H]2COC(C)(C)C)cc1,C1,C1
024820,1,COCOC1=CC(=O)O[C@@]1(C)CCC(=O)OC,C1,C1
024821,1,C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,C1,C1
024822,1,CC(C)[C@@H](O)[C@@H](C(=O)O)c1ccc(-c2ccccc2)cc1,C1,C1
024823,1,CC(C)[C@H](O)[C@@H](C(=O)O)c1ccc(-c2ccccc2)cc1,C1,C1
024824,1,c1ccc(CO[C@H]2CCN3CC[C@H](Sc4ccccc4)[C@@H]23)cc1,C1,C1
024825,1,CC1(C)[C@H]2CC[C@]1(C(=O)n1ccoc1=O)C(=O)C2,C1,C1
024826,1,C=C(C)[C@H]1CC=C(C)[C@H](OC(=O)CCCCCCCCCCC)C1,C1,C1
024827,1,CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(=O)[C@H]1N[C@H]1c1ccccc1,C1,C1
024828,1,CCC[C@@H](O)[C@@H](C(=O)O)c1ccc(-c2ccccc2)cc1,C1,C1
024829,1,CCC[C@H](O)[C@@H](C(=O)O)c1ccc(-c2ccccc2)cc1,C1,C1
024830,1,CC(C)C1CC[C@H](C)CC1OC(=O)C(Br)C(Br)c1ccccc1,C1,C1
024831,1,COC(=O)/C=C(C)\C=C\[C@@]1(O)[C@]2(C)CO[C@@]1(C)CC(=O)C2,C1,C1
024832,1,C[C@@H]1C[C@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@](C)(O)C1,C1,C1
024833,1,CC(=O)O[C@@H](C(=O)O[C@H]1CC[C@@H]2C[C@H]1C2(C)C)c1ccccc1,C1,C1
024834,1,CCOC(=O)C(C(=O)OCC)C(=O)[C@]1(C)CCC(=O)O1,C1,C1
024835,1,O=C(O)[C@@H](c1ccc(-c2ccccc2)cc1)[C@H](O)Cc1ccccc1,C1,C1
024836,1,O=C(O)[C@@H](c1ccc(-c2ccccc2)cc1)[C@@H](O)Cc1ccccc1,C1,C1
024837,1,CCCCCCCCCCCC[C@H](C)CCCCC(=O)CCCC[C@@H](C)CCCCCCCCCCCC,C1,C1
024838,1,[2H]c1c([2H])c([2H])c([C@@H](O)c2ccc([N+](=O)[O-])cc2)c([2H])c1[2H],C1,C1
024839,1,O=C(O)[C@@H](c1ccc(C2CCCCC2)cc1)[C@H](O)c1ccccc1,C1,C1
024840,1,O=C(O)[C@@H](c1ccc(C2CCCCC2)cc1)[C@@H](O)c1ccccc1,C1,C1
024841,1,CCCN1CCc2cccc3c2[C@@H]1Cc1ccc(OC)c(OC)c1-3,C1,C1
024842,1,C=C1C[C@@H](OC(C)=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C/C(=O)OC,C1,C1
024843,1,Cc1ccc([C@@H](O)[C@@H](C(=O)O)c2ccc(C3CCCCC3)cc2)cc1,C1,C1
024844,1,Cc1ccc([C@H](O)[C@@H](C(=O)O)c2ccc(C3CCCCC3)cc2)cc1,C1,C1
024845,1,Cc1ccc([S@](=O)[C@H]2CC(=O)O[C@@H]2COCc2ccccc2)cc1,C1,C1
024846,1,Cc1ccc([S@](=O)[C@@H]2CC(=O)O[C@H]2COCc2ccccc2)cc1,C1,C1
024847,1,O=C(O)[C@@H](c1ccc(-c2ccccc2)cc1)[C@H](O)C1CCCCC1,C1,C1
024848,1,O=C(O)[C@@H](c1ccc(-c2ccccc2)cc1)[C@@H](O)C1CCCCC1,C1,C1
024849,1,O=C(O)[C@@H](c1ccc(C2CCCCC2)cc1)[C@H](O)c1ccc(Cl)cc1,C1,C1
024850,1,O=C(O)[C@@H](c1ccc(C2CCCCC2)cc1)[C@@H](O)c1ccc(Cl)cc1,C1,C1
024851,1,O=C(O)[C@@H](c1ccc(C2CCCCC2)cc1)[C@H](O)c1ccc(Br)cc1,C1,C1
024852,1,O=C(O)[C@@H](c1ccc(C2CCCCC2)cc1)[C@@H](O)c1ccc(Br)cc1,C1,C1
024853,1,Cc1[nH]cnc1CSC[C@H](C)NC(=N)NCCCc1c[nH]cn1,C1,C1
024854,1,CC(NCCCCC/C=C(\NC(=O)[C@H]1CC1(C)C)C(=O)O)P(=O)(O)O,C1,C1
024855,1,CC[C@@H](CSCc1nc[nH]c1C)NC(=N)NCCCc1c[nH]cn1,C1,C1
024856,1,COc1ccc(CCNC[C@@H](O)COc2ccc(/C(C)=C/C#N)cc2)cc1OC,C1,C1
024858,1,COc1ccc(CS[C@H](c2ccccc2)[C@H](N)C(=O)O[C@H]2C[C@@H](C)CC[C@@H]2C(C)C)cc1,C1,C1
024863,1,COc1ccccc1N1CCN(C[C@@H](O)COc2ccc(-c3cc(C#N)c(=O)[nH]c3C)cc2)CC1,C1,C1
024867,1,CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(=O)[C@@H](N)[C@H](SSc1ncccc1[N+](=O)[O-])c1ccccc1,C1,C1
024868,1,C[C@H]1COCCOCCOC[C@H](C)OC(=O)c2cc(OCc3ccccc3)cc(n2)C(=O)O1,C1,C1
024873,1,CC1=C[C@H](O/C=C2/C(=O)O[C@@H]3C4=C(C[C@H]23)[C@@H](OC(=O)N[C@H](C)c2cccc3ccccc23)CCC4(C)C)OC1=O,C1,C1
024875,1,C[C@H]1CC12C=CC=C2,C1,C1
024877,1,CCC(C)CC[C@@H]1[C@@H](C(C)C)CC1(C)C,C1,C1
024878,1,C=C1CC[C@@H](C(C)C)[C@H]1C,C1,C1
024879,1,CC1=CC[C@@H](C(C)C)[C@H]1C,C1,C1
024880,1,CC(C)[C@@H]1CC[C@]2(C)N[C@@H]2C1,C1,C1
024881,1,C[C@]12CCCC[C@@H]1C[C@@H](Br)CC2,C1,C1
024882,1,C=C(C)[C@H]1C=C(C)[C@H](C)CC1,C1,C1
024883,1,CCCC=C1C[C@@H]2CC[C@H]1C2,C1,C1
024884,1,C=C1CCC[C@]12C=CCC2,C1,C1
024885,1,C[C@@]12C=CC=C[C@H]1CCCC2,C1,C1
024886,1,C=CC(=C)CC[C@@H]1[C@@H](C(=C)C)CC1(C)C,C1,C1
024888,1,C=C1CC[C@@H](CC)[C@@H]2C=C(C)CC[C@@H]12,C1,C1
024889,1,C=C(C)[C@@H]1CC[C@H](O)[C@@H](F)C1,C1,C1
024890,1,C=C(C)CCCC(C)[C@H]1CC(C)(C)C1=C,C1,C1
024891,1,CC(C)[C@]1(C)CCC(=Cc2ccccc2)C1,C1,C1
024892,1,Cc1ccc(CC2=CC[C@H](C)CC2)cc1,C1,C1
024893,1,C#CC(C)CC[C@@H]1[C@@H](C(=C)C)CC1(C)C,C1,C1
024894,1,C=CC(C)CC[C@@H]1[C@@H](C(=C)C)CC1(C)C,C1,C1
024895,1,C=C=C(C)CC[C@@H]1[C@@H](C(=C)C)CC1(C)C,C1,C1
024896,1,CC(=O)OC[C@H]1C2[C@H]3C[C@@H]1C[C@@H]23,C1,C1
024897,1,C[Si](C)(C)OC[C@@H]1CC[C@@H](CO[Si](C)(C)C)C1,C1,C1
024898,1,C[C@H]1CC=C(Cc2ccccc2)CC1,C1,C1
024899,1,CC(=O)O[C@]1(C)CC[C@@H](C(C)C)[C@H]1C,C1,C1
024900,1,COC(=O)C1[C@H]2C[C@@H]3C[C@H]2C[C@H]13,C1,C1
024901,1,CC(=O)N[C@]1(C)C=C[C@H](C(C)C)CC1,C1,C1
024902,1,CC(C)c1ccc(CC2=CC[C@H](C)CC2)cc1,C1,C1
024903,1,CC[C@@H](c1ccccc1)C(F)(F)F,C1,C1
024904,1,CC(=O)N1[C@@H]2C[C@H](C(C)C)CC[C@@]21C,C1,C1
024905,1,C[C@@]1(c2ccccc2)CCCCC1O,C1,C1
024906,1,C=C(CC(O)CC(C)C)[C@H]1CC=C(C)CC1,C1,C1
024907,1,C[C@H]1CC=C(Cc2ccc(Cl)cc2)CC1,C1,C1
024908,1,CCC(=O)OC1=C(C(C)C)CC[C@@H](C)C1,C1,C1
024909,1,COc1ccc(CC2=CC[C@H](C)CC2)cc1,C1,C1
024910,1,[2H][C@@H](CCC(C)=O)c1ccccc1,C1,C1
024911,1,CC(=CCO)/C=C/C1=C(C)CC[C@@H](C)C1(C)C,C1,C1
024912,1,C=C1C/C=C/C(C)(C)C/C=C(\C)CC[C@@H]1O,C1,C1
024913,1,CN(C)CC[C@H](c1ccccc1)C(C)(C)C,C1,C1
024914,1,C=C(C)[C@H]1CC(C)(C)[C@@H]1CCC(C)C(C)=O,C1,C1
024915,1,CC(C)[C@@H]1CC[C@](C)(N=[N+]=[N-])[C@@H](I)C1,C1,C1
024916,1,C=CC(C)(O)/C=C/[C@H]1C(=C)CC[C@@H](C)C1(C)C,C1,C1
024917,1,CC(=O)C1=C(O)[C@@](C)(C(C)C)CC[C@H]1C,C1,C1
024918,1,CC(C)[C@]1(C)CCC(=NNC(N)=O)C1,C1,C1
024919,1,CN(C)C(=O)C[C@H](c1ccccc1)C(C)(C)C,C1,C1
024920,1,Cc1ccc2c(c1)C(C)(C)CC(=O)C[C@@H]2C,C1,C1
024921,1,CC[C@@]12[C@@H]3C[C@@H](C[C@H]1S(=O)(=O)O3)C2(C)C,C1,C1
024922,1,CC(=O)O[C@H]1[C@H]2C[C@H]3CC[C@@H]1C[C@@H](C2)[C@@H]3O,C1,C1
024923,1,CC(=O)[C@H]1CC(C)(C)[C@@H]1CC[C@@]1(C)C[C@@H]1C=O,C1,C1
024924,1,C[C@H]1CC(=NNC(N)=O)[C@@H]2[C@H](C1)C2(C)C,C1,C1
024925,1,CC(=O)O[C@H]1[C@H]2C[C@H]3CC[C@@H]1C[C@@H](C2)C3=O,C1,C1
024926,1,C[C@H]1CC[C@@H]2[C@H]1CC(O)C(=Cc1ccccc1)C[C@@H]2C,C1,C1
024927,1,C=C(CCC=O)CC[C@@H]1[C@@H](C(C)=O)CC1(C)C,C1,C1
024928,1,C=CC[C@]1(C(C)C)CC[C@@H](C)C(C(C)=O)=C1O,C1,C1
024929,1,Cc1ccc([C@]2(C)CC[C@](O)(CO)[C@@H]2C)cc1,C1,C1
024930,1,CC1(C)C[C@@]2(C)C[C@@H]1C[C@@H]2OC(=O)c1ccccc1,C1,C1
024931,1,CC1(C)[C@@H]2CC[C@@](C)(OC(=O)c3ccccc3)C[C@@H]21,C1,C1
024932,1,CC1(C)[C@@H]2CC[C@](C)(NC(=O)c3ccccc3)C[C@@H]21,C1,C1
024933,1,CCOC(=O)C=C(C)/C=C/C1=C(C)CC[C@@H](C)C1(C)C,C1,C1
024934,1,[2H]C[C@@]1(Cl)CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CCC(C)(Cl)C([2H])CCl,C1,C1
024935,1,CC(C)[C@@]1(C)CC[C@@H](C)[C@H](C(=O)c2ccccc2)C1=O,C1,C1
024936,1,CC1=CC(OC(=O)Nc2ccccc2)[C@@]2(C(C)C)C[C@@H]12,C1,C1
024937,1,Cc1ccc(OC(=S)O[C@@H]2C[C@@H]3CC[C@@]2(C)C3(C)C)cc1,C1,C1
024938,1,CC(C)[C@]1(C(=O)c2ccccc2)CC[C@@H](C)CC1=O,C1,C1
024939,1,CC(=O)c1ccc2c(c1)C[C@]1(Cc3ccc(C=O)cc3C1)C2,C1,C1
024940,1,C=CC[C@]1(C(C)C)CC[C@@H](C)[C@H](C(=O)c2ccccc2)C1=O,C1,C1
024941,1,C=C(C)[C@H]1CC[C@@H](OS(=O)(=O)c2ccc(C)cc2)C1,C1,C1
024942,1,Oc1cccc2c1[C@@H]1c3ccccc3[C@H]2c2c(O)cccc21,C2,C2
024943,1,CC1=CC(OC(=O)c2ccc([N+](=O)[O-])cc2)[C@@]2(C(C)C)C[C@@H]12,C1,C1
024944,1,Cc1ccc2ccc3c(c2c1)[C@@H]1CC[C@H]3c2c1ccc1ccc(C)cc21,C2,C2
024945,1,Cc1ccc(S(=O)(=O)OCC(C)[C@H]2C=C[C@H](C)CC2)cc1,C1,C1
024946,1,C[C@H]1C=C[C@H](C(C)(C)OC(=O)c2ccc([N+](=O)[O-])cc2)CC1,C1,C1
024947,1,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](OS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C2,C1,C1
024948,1,COc1cccc2c1[C@@H]1c3ccccc3[C@H]2c2c(OC)cccc21,C2,C2
024949,1,COC(=O)c1ccc([C@H]2C[C@H]3c4ccccc4[C@@H]2c2ccccc23)cc1,C1,C1
024950,1,COC(OC)(c1ccccc1)[Si@](C)(c1ccccc1)c1cccc2ccccc12,C1,C1
024951,1,O=C(O[C@@H]1[C@@H]2C[C@H]3CC[C@@H]2C[C@H]3[C@@H]1OC(=O)c1ccccc1)c1ccccc1,C1,C1
024952,1,COc1cc2c(cc1OC)[C@H]1Cc3cc(OC)c(OC)cc3[C@@H](C2)C1,C2,C2
024953,1,C[C@H]1CC[C@@H]2[C@H]1CCC(=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C[C@@H]2C,C1,C1
024954,1,CC1(C)[C@H]2CC=C(COC(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)[C@@H]1C2,C1,C1
024955,1,CC(=O)Oc1cccc2c1[C@@H]1c3ccccc3[C@H]2c2c(OC(C)=O)cccc21,C1,C1
024956,1,CC(COC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)[C@H]1C=C[C@H](C)CC1,C1,C1
024957,1,C[C@H]1OC(=O)N(C(=O)O)[C@@H]1c1ccc(F)c(F)c1,C1,C1
024961,1,CCC1=C(C(=O)O)C(c2ccc(F)cc2F)N(N(C=O)CCN[C@H]2CC[C@@](C#N)(c3ccccc3)CC2)C(=O)N1,C1,C1
024966,1,C[C@]12CCC(=O)C=C1C[C@@H](CCc1ccc(CCl)cc1)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)CCC(=O)O,C1,C1
024967,1,CC1(C)OB(c2ccc(CC[C@@H]3CC4=CC(=O)CC[C@]4(C)[C@H]4CC[C@@]5(C)[C@@H](CC[C@]5(O)CCC(=O)O)[C@H]34)cc2)OC1(C)C,C1,C1
024968,1,C[C@]12CCC(=O)C=C1C[C@@H](CCCCCBr)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)CCC(=O)O,C1,C1
024969,1,CCCCCC[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(O)CCC(=O)O)[C@H]12,C1,C1
024971,1,COc1cc(-c2cn[nH]c2)ccc1NC(=O)[C@H]1CNC[C@@H]1c1ccccc1,C1,C1
024972,1,Cc1cc(C[C@@H]2CN(C(=O)OC(C)(C)C)C[C@@H]2NCCN(Cc2ccc(Cl)cc2)C(=O)OC(C)(C)C)nc(NC(=O)OC(C)(C)C)c1,C1,C1
024973,1,Cc1cc(C[C@H]2CN(C(=O)OC(C)(C)C)C[C@H]2OCCNCc2ccccc2)nc(N(Cc2ccccc2)C(=O)OC(C)(C)C)c1,C1,C1
024975,1,N[C@@H]1CCCCN(c2c(C(=O)O)c(=O)c3cc(F)cc(Cl)c3n2C2CC2)C1,C1,C1
024977,1,CC(C)(C)C1COCCOCCOC[C@H](C(C)(C)C)OC(=O)c2cccc(n2)C(=O)O1,C1,C1
024980,1,CC(C)(C)OC(=O)NCC12CN(c3c(F)cc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)C[C@H]1CCO2,C1,C1
024981,1,CCOC(=O)/C(CC)=C1\CC[C@H]2CC[C@H](C)C(C)(C)[C@@H]2C1,C1,C1
024982,1,CCOC(=O)/C(C)=C1/CC[C@@H]2CC[C@@H](C)C(C)(C)[C@H]2C1,C1,C1
024983,1,CC(NC(=O)OCc1ccccc1)[C@H]1CC[C@H](C(=O)Cl)CC1,C1,C1
024984,1,CC(NC(=O)OCc1ccccc1)[C@H]1CC[C@H](C(=O)Nc2ncnc3[nH]ncc23)CC1,C1,C1
024985,1,CC(NC(=O)OCc1ccccc1)[C@H]1CC[C@H](C(=O)Nc2ccnc3[nH]ccc23)CC1,C1,C1
024986,1,C[C@@H](NC(=O)OCc1ccccc1)[C@H]1CC[C@H](C(=O)Cl)CC1,C1,C1
024987,1,CC(NC(=O)OCc1ccccc1)[C@H]1CC[C@H](C(=O)O)CC1,C1,C1
024988,1,CC(NC(=O)OCc1ccccc1)[C@H]1CC[C@H](C(=O)Nc2ccnc3[nH]ncc23)CC1,C1,C1
024989,1,C[C@@H](NC(=O)OCc1ccccc1)[C@H]1CC[C@H](C(=O)Nc2ccnc(N=[N+]=[N-])c2)CC1,C1,C1
024990,1,CC(C)CCC(=O)[C@@]1(O)C(O)=C(C(=O)CC(C)C)C[C@H]1CCC(C)C,C1,C1
024991,1,C#C[C@@]12C=C(C#N)C(=O)C=C1[C@@]1(C)C=C(C#N)C(=O)C(C)(C)[C@H]1CC2,C1,C1
024993,1,Fc1ccc2c(c1)CC[C@H](CCNCc1ccccc1)O2,C1,C1
024994,1,N[C@@H]1CCNC[C@@H]1OCC1CC1,C1,C1
024995,1,C[C@@H](NC(=O)c1ccc(CSc2c(Cl)ccc3c2CCNCC3)cc1)c1ccc(F)cc1,C1,C1
024996,1,C[C@H](NC(=O)c1ccc(CSc2c(Cl)ccc3c2CCNCC3)cc1)c1ccc(Cl)cc1,C1,C1
024997,1,C[C@H](NC(=O)c1ccc(CSc2c(Cl)ccc3c2CCNCC3)cc1)C1CCCCC1,C1,C1
024998,1,C[C@@H](NC(=O)c1ccc(CSc2c(Cl)ccc3c2CCNCC3)cc1F)c1ccc(F)cc1,C1,C1
024999,1,CC(C)(C)OC(=O)ON1CCC[C@@H]1CO,C1,C1
025000,1,CCP(=O)([O-])CC1=CC[C@H](O[Si](C)(C)C(C)(C)C)C1,C1,C1
025001,1,Cc1ccc(S(=O)(=O)C[C@@H]2CCC(=O)O2)cc1,C1,C1
025008,1,O=C1C[C@H](C(=O)O)c2cc(Cl)ccc21,C1,C1
025009,1,C/C(=C\[C@H]1C(C)(C)[C@]1(CCc1coc(Cc2ccccc2)c1)C(=O)O)C(=O)[O-],C1,C1
025012,1,C=C1C[C@@]2(C)OC[C@H](C(C)C)N2C1=O,C1,C1
025013,1,CC(C)(C)N[C@@](C)(O)c1ccccc1,C1,C1
025014,1,Cc1ccc(Oc2cccc(CNc3ccc([C@@H]4C[C@H]4C(=O)O)cc3)c2)cc1,C1,C1
025016,1,O=C(O)[C@@H]1C[C@H]1c1cc(F)c(NCc2cccc(Oc3ccccc3)c2)cc1F,C1,C1
025017,1,O=C(O)[C@@H]1C[C@H]1c1ccc(NCc2cccc(Oc3ccccc3)c2)cc1Cl,C1,C1
025018,1,O=C(O)[C@@H]1C[C@H]1c1ccc(NCc2cccc(Oc3ccc(Cl)c(Cl)c3)c2)cc1,C1,C1
025020,1,O=C(O)[C@@H]1C[C@H]1c1ccc(NCc2cccc(Oc3cc(Cl)cc(Cl)c3)c2)cc1,C1,C1
025022,1,CCCCCC1=CCC[C@@]1(C)OC(=O)CC(=O)[O-],C1,C1
025024,1,OC[C@@H]1CCc2cc(F)ccc2O1,C1,C1
025027,1,CC(C)C[C@H]1CNCCN1Cc1nc(NCCCN(C)C)c2ccccc2n1,C1,C1
025029,1,CCCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1,C1,C1
025030,1,CC(C)C[C@@H](NC(=O)C(C)(C)N)C(=O)N(OC(=O)[C@@H](O)c1ccccc1)C1Cc2cccc(N3CCCC3=O)c2N(Cc2ccsc2)C1=O,C1,C1
025033,1,O=C([O-])[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1,C1,C1
025034,1,CCc1ccc2c(c1)[C@@H]1OCCC[C@@H]1[C@@H](c1ccc(C(=O)O)cc1)N2,C1,C1
025035,1,Cc1cc(C(=O)O)ccc1[C@H]1Nc2ccc(OC(F)F)cc2[C@@H]2OCCC[C@H]12,C1,C1
025036,1,Cc1cc(C(=O)O)cc(C)c1[C@H]1Nc2ccc(Cl)cc2[C@@H]2OCCC[C@H]12,C1,C1
025037,1,O=C(O)c1ccc([C@H]2Nc3ccc(OC(F)F)cc3[C@@H]3OCCC[C@H]23)cc1,C1,C1
