idx,rot_sign,SMILES,point_group,point_group_noH
022482,1,CC(CCn1c(Cl)nc2c1c(=O)n(C)c(=O)n2C)OS(=O)(=O)C[C@@]12CC[C@@H](CC1=O)C2(C)C,C1,C1
022483,1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@]1(C2(C)OCCO2)C[C@@H]3OC(C)=N1,C1,C1
022485,1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)[C@@H]1C[C@](C2(C)OCCO2)(C3)N=C(C)O1,C1,C1
022488,1,C[C@@H](N=Cc1ccccc1P(c1ccccc1C=N[C@H](C)c1ccccc1)c1ccccc1C=N[C@H](C)c1ccccc1)c1ccccc1,C1,C1
022494,1,COc1c2cccc1-c1cccc(c1OC)-c1cccc(c1OC)-c1cccc(c1OC)COC[C@@H](OC)[C@@H](OC)COC2,C1,C1
022495,1,CN(C)c1ccc(C=CC(=O)O[C@H]2c3ccccc3-c3cc4ccc5ccccc5c4cc3[C@@H]2OC(=O)C=Cc2ccc(N(C)C)cc2)cc1,C1,C1
022504,1,CCN1CCC2(CC1)c1cc(C)c(c(C)c1)OCCCCOc1cccc(c1)[C@H]1CN(CC)Cc3ccc(cc31)OCCCCOc1c(C)cc2cc1C,C1,C1
022508,1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](N)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1,C1,C1
022509,1,CC(=O)N[C@@]1(C(C)=O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](OC(C)=O)[C@H](OC(C)=O)CO2)C1)C(=O)c1ccccc1C3=O,C1,C1
022510,1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)[C@@H](O[C@H]1C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O1)C[C@](N)(C(C)=O)C3,C1,C1
022511,1,CCOC1CNCC(OCC)[C@@H](OCC)CNCC(OCC)[C@@H](OCC)CNC[C@H](OCC)C(OCC)CNC[C@H](OCC)[C@@H](OCC)CNCC(OCC)[C@@H](OCC)CNCC1OCC,C1,C1
022512,1,CC(=O)N1CCC2(CC1)c1cc(C)c(c(C)c1)OCCCCOc1cccc(c1)[C@H]1CN(C(C)=O)Cc3ccc(cc31)OCCCCOc1c(C)cc2cc1C,C1,C1
022521,1,CC(C)[C@H]1CC[C@H](C)C[C@@H]1OCC(=O)O[C@H]1C=Cc2c(ccc3cc4c(ccc5ccccc54)cc23)[C@@H]1OC(=O)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,C1,C1
022522,1,CC(C)[C@H]1CC[C@H](C)C[C@@H]1OCC(=O)O[C@H]1c2ccccc2-c2cc3ccc4ccccc4c3cc2[C@@H]1OC(=O)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,C1,C1
022524,1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OCC(=O)O[C@H]1C=Cc2ccc3cc4c(ccc5ccccc54)cc3c2[C@@H]1OC(=O)CO[C@@H]1C[C@H](C)CC[C@H]1C(C)C,C1,C1
022525,1,CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,C1,C1
022529,1,COC(=O)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](CC(=O)OC)C(=O)N[C@@H](CC(=O)OC)C(=O)OCc1ccc([N+](=O)[O-])cc1,C1,C1
022533,1,C1C[C@H]2CC[C@@H]3CCC[C@H]2[C@@H]3C1,C2,C2
022534,1,C[C@@H]1[C@H](O)[C@H](C)C[C@H]2[C@@H]1C2(C)C,C1,C1
022535,1,CC(C)N[C@@H]1C[C@@H](C)CC[C@@H]1C(C)C,C1,C1
022536,1,C[C@H]([18F])C(=O)Cl,C1,C1
022537,1,CCC[C@@](O)(CC)C(=O)O,C1,C1
022538,1,C[C@@H]1CC[C@H]2[C@@H]1C21OCCO1,C1,C1
022539,1,C[C@H](O)/C=C/C(F)(F)F,C1,C1
022540,1,CN1CCC[C@]2(CCCC[C@H]2O)C1,C1,C1
022541,1,O[C@@]12CCC[C@H]3[C@@H]1CCC[C@@]3(O)CC2,C1,C1
022542,1,Br[C@@]12CCC[C@H]3[C@@H]1CCC[C@@]3(Br)CC2,C1,C1
022543,1,CC(C)(C)OC[C@@H]1CCC(=O)C1,C1,C1
022544,1,C[C@@](CN)(CO)C1=CCCCC1,C1,C1
022545,1,CC(C)(C)OC[C@H]1CCCC(=O)C1,C1,C1
022546,1,C/C=N/N1CCC[C@@H]1COC,C1,C1
022547,1,C[C@@H]1C2CC3C[C@@H](C2)C(=O)[C@@H]1C3,C1,C1
022548,1,CC1(C)OCC[C@@H]2[C@H]3C[C@@H](O)C[C@H]3C[C@H]2O1,C1,C1
022549,1,CN[C@@H](C)[C@@H](F)c1ccccc1,C1,C1
022550,1,CC/C(C)=C\CC/C(=C/C[C@@H](C)/C(C)=C/CO)CC,C1,C1
022551,1,CC(C)[C@@H]1C2CC3C[C@@H](C2)C(=O)[C@@H]1C3,C1,C1
022554,1,CC1=CC[C@H](CCC/C(C)=C\CO)C1(C)C,C1,C1
022555,1,CC1=CC[C@H](CCC/C(C)=C/CO)C1(C)C,C1,C1
022556,1,CN(C)C[C@@](C)(CO)c1ccccc1,C1,C1
022557,1,COC[C@@H](C)CSCc1ccccc1,C1,C1
022558,1,C=C1[C@H]2CC[C@H](C2)[C@@H]1C(=O)OC,C1,C1
022559,1,CC(C)[C@]1(C)C2CC3C[C@@H](C2)C(=O)[C@@H]1C3,C1,C1
022560,1,CC(C)(C)[C@@H]1C2CC3C[C@@H](C2)C(=O)[C@@H]1C3,C1,C1
022561,1,COC(=O)[C@@](C)(CN)C1=CCCCC1,C1,C1
022562,1,C[C@@H]1CC[C@@]23C(=O)C=C[C@]2(C)CC[C@@H]13,C1,C1
022563,1,CC[C@@](CN)(C(=O)OC)C1=CCCCC1,C1,C1
022564,1,CCOC(=O)/C=C/C(C)[C@@H](O)C(F)(F)F,C1,C1
022565,1,CC(C)NC[C@@](C)(CO)c1ccccc1,C1,C1
022566,1,CC(C)(C)CC[C@@H]1C2CC3C[C@@H](C2)C(=O)[C@@H]1C3,C1,C1
022567,1,O=C(O)[C@]1(c2ccccc2)CC1(Cl)Cl,C1,C1
022568,1,Cc1ccccc1C1=C[C@H](c2ccccc2)CCC1,C1,C1
022569,1,COc1ccc([C@@H]2CCCNC2)cc1OC,C1,C1
022570,1,Cc1ccccc1[C@@H]1C=C(c2ccccc2)CCC1,C1,C1
022571,1,C[C@@H](Sc1cc2ccccc2s1)C(=O)O,C1,C1
022572,1,CC[P@@](Oc1ccc(C)cc1)c1ccccc1,C1,C1
022573,1,C[C@@H](N[C@@H](C(=O)O)C(C)(C)F)c1ccccc1,C1,C1
022574,1,C[C@H](c1ccccc1Pc1ccccc1)N(C)C,C1,C1
022575,1,CC[C@]1(c2ccccc2)CC(=O)N(C)C1=O,C1,C1
022576,1,CCCN[C@@H]1CCc2cccc(OC)c2[C@@H]1C,C1,C1
022577,1,CCOC(=O)NC[C@@](CC)(CO)c1ccccc1,C1,C1
022578,1,COC(=O)C1=CC[C@H]([C@H](C)C[C@H](O)CC(C)C)CC1,C1,C1
022579,1,CCOC(=O)[C@@]1(CCC=C(C)C)CCCCC1=O,C1,C1
022581,1,CCCN1CCC[C@H](c2ccc(OC)c(OC)c2)C1,C1,C1
022582,1,C[C@@]1(c2cccc3ccccc23)OC(=S)c2ccccc21,C1,C1
022583,1,C[C@H](c1ccccc1P(C)(=O)c1ccccc1)N(C)C,C1,C1
022584,1,COC[C@H]1CCCN1/N=C/C[C@H](C)CC(=O)OC,C1,C1
022585,1,CCCN(CCC)[C@@H]1CCc2cccc(OC)c2[C@@H]1C,C1,C1
022586,1,COC(=O)[C@@H]1[C@H]2CC[C@H](CC2)[C@H]1COC1CCCCO1,C1,C1
022587,1,COC(=O)[C@H]1[C@H]2CC[C@H](CC2)[C@H]1COC1CCCCO1,C1,C1
022588,1,[2H][13C@H]1[C@]([2H])(C(=O)O)[C@@]1([2H])c1ccccc1,C1,C1
022589,1,COC(=O)[C@@H](C)Sc1ccc2c(ccc3ccccc32)c1,C1,C1
022590,1,O=C(N1CCC[C@@H]1c1cccnc1)C(F)(F)F,C1,C1
022591,1,C[C@@H](Sc1ccc2ccc3ccccc3c2c1)C(N)=O,C1,C1
022592,1,C[C@@H]1N(C)CC[C@@]1(C(=O)c1ccccc1)c1ccccc1,C1,C1
022593,1,C[C@H](c1ccccc1P(C)(=O)C1CCCCC1)N(C)C,C1,C1
022594,1,CCC(=O)O[C@@]1(c2ccccc2)CCN(C)CC1(C)C,C1,C1
022595,1,COC(=O)[C@]1(N)CCc2c(OC)ccc(OC)c2C1,C1,C1
022596,1,Cc1ccc(S(=O)(=O)N[C@@H]2C3CCC(C)([C@@H]2O)C3(C)C)cc1,C1,C1
022597,1,Cc1ccc(S(=O)(=O)N[C@H]2[C@@H](O)[C@@]3(C)CC[C@@H]2C3(C)C)cc1,C1,C1
022598,1,C=C(O[C@H]1C=C(C(=O)[O-])C=C[C@@H]1O)C(=O)[O-],C1,C1
022599,1,COC(=O)[C@H]1[C@@H]([S@@](=O)c2ccc(C)cc2)[C@@H]2C=C[C@H]1C2,C1,C1
022600,1,CCN(CC)CC[C@]1(c2ccccc2)CCC(=O)NC1=O,C1,C1
022601,1,O=C1c2ccccc2C(=O)N1[C@@H](CCl)Cc1c[nH]cn1,C1,C1
022602,1,C[C@@H]1CCn2c(nc3c2c(=O)n(C)c(=O)n3C)N1,C1,C1
022603,1,CCN(CC)CC[C@]1(c2ccccc2)CC(=O)N(C)C1=O,C1,C1
022604,1,Cc1ccc(S(=O)(=O)OC[C@@H](C)CSCc2ccccc2)cc1,C1,C1
022605,1,COc1ccc(OC)c2c1CC[C@@](NC(C)=O)(C(C)=O)C2,C1,C1
022606,1,CN1C(=O)C[C@](CCN2CCCC2)(c2ccccc2)C1=O,C1,C1
022607,1,CCCCC[C@@]1(c2ccccc2)C(=N)N(C)C(=O)NC1=O,C1,C1
022608,1,CCCCC[C@]1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,C1,C1
022609,1,COC(=O)[C@]1(NC(C)=O)CCc2c(OC)ccc(OC)c2C1,C1,C1
022610,1,CN1C(=O)C[C@](CCN2CCCCC2)(c2ccccc2)C1=O,C1,C1
022611,1,COc1ccc(OC)c2c1CC[C@@](NC(C)=O)(C(=O)O)C2,C1,C1
022612,1,C[C@H](c1cc2ccccc2cc1P(c1ccccc1)c1ccccc1)N(C)C,C1,C1
022613,1,CN(C)[C@H]1CCCc2cccc(P(c3ccccc3)c3ccccc3)c21,C1,C1
022614,1,CCN(CC)CCN1C(=O)NC(=O)[C@](CC)(c2ccccc2)C1=O,C1,C1
022615,1,CC[C@]1(c2ccccc2)C(=O)NC(=O)N(CCN2CCCC2)C1=O,C1,C1
022616,1,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](N[C@H](C)c5ccccc5)CC[C@]4(C)[C@H]3CC[C@]12C,C1,C1
022617,1,CC(=O)c1c2c(cc3c1C[C@]1(C3)Cc3cc4c(c(C(=O)O)c3C1)CCCC4)CCCC2,C1,C1
022618,1,CN1Cc2c(ccc3c2OCO3)[C@@]2(C)C=Cc3cc4c(cc3[C@H]12)OCO4,C1,C1
022619,1,COc1ccc2c(c1OC)C(=O)N1CCc3cc4c(cc3[C@H]1C2)OCO4,C1,C1
022621,1,CC[C@]12CCCN3CCc4c(n(c5cc(Br)ccc45)C(=O)C(=NO)C1)[C@@H]32,C1,C1
022622,1,CC[C@@]12C=C(C(=O)OC)n3c4c(c5c(Br)cccc53)CCN(CCC1)[C@H]42,C1,C1
022623,1,CC[C@@]12C=C(C(=O)OC)n3c4c(c5ccc(Br)cc53)CCN(CCC1)[C@H]42,C1,C1
022624,1,C[C@@H](C[C@H](C)OP(c1ccccc1)c1ccccc1)OP(c1ccccc1)c1ccccc1,C1,C1
022626,1,O=C(NC[C@@H]1CCCCN1Cl)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,C1,C1
022627,1,COc1ccc([C@H]2Oc3cc(OC)cc(OC)c3C(=O)[C@@H]2OC(C)=O)cc1,C1,C1
022628,1,COc1cc2c(cc1OC)[C@H]1[C@@H](CO)c3ccc4c(c3CN1CC2)OCO4,C1,C1
022629,1,COc1cc(CO)c(C[C@H]2c3cc(OC)c(OC)cc3CCN2C)cc1OC,C1,C1
022630,1,COC(=O)n1c2c(c3ccccc31)[C@@H]1[C@@H](C=CC(=O)N1CCSc1ccccc1)CC2,C1,C1
022631,1,CC(=O)N[C@@]1(C(C)=O)CCc2c(O)c3c(c(O)c2C1)C(=O)c1ccccc1C3=O,C1,C1
022632,1,CCCCC/C=C\[C@@H](OC(C)=O)[C@]1(OCc2ccccc2)[C@H]2CC3(OCCO3)[C@@H]1C[C@H]2Br,C1,C1
022636,1,CC(=O)N[C@@]1(C2(C)OCCO2)CCc2c(O)c3c(c(O)c2C1)C(=O)c1ccccc1C3=O,C1,C1
022637,1,COC(=O)[C@H]1c2ccc3c(c2C(=O)N2CCc4cc(OC)c(OC)cc4[C@@H]12)OCO3,C1,C1
022639,1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](N)(C1(C)OCCO1)C[C@@H]3O,C1,C1
022640,1,C[C@H](c1ccccc1P(CCP(c1ccccc1)c1ccccc1[C@@H](C)N(C)C)c1ccccc1)N(C)C,C1,C1
022641,1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)[C@@H](O)C[C@](N)(C1(C)OCCO1)C3,C1,C1
022642,1,CC1=N[C@@]2(C3(C)OCCO3)Cc3c(O)c4c(c(O)c3[C@H](C2)O1)C(=O)c1ccccc1C4=O,C1,C1
022643,1,C[C@@H](c1ccccc1P(=O)(CCP(=O)(c1ccccc1)c1ccccc1[C@H](C)N(C)C)c1ccccc1)N(C)C,C1,C1
022644,1,COC(=O)C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)OCc1ccc([N+](=O)[O-])cc1,C1,C1
022645,1,COC(=O)C[C@H](NC(=O)C(C)NC(=O)OCc1ccccc1)C(=O)OCc1ccc([N+](=O)[O-])cc1,C1,C1
022650,1,CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(=O)C1=C(C(=O)O[C@H]2C[C@@H](C)CC[C@@H]2C(C)C)[C@@H]2c3ccc(O)cc3[C@H]1c1ccc(O)cc12,C1,C1
022651,1,CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(=O)C1=C(C(=O)O[C@H]2C[C@@H](C)CC[C@@H]2C(C)C)[C@H]2c3ccc(O)cc3[C@@H]1c1ccc(O)cc12,C1,C1
022652,1,C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)OCc1ccccc1)C(=O)OCc1ccc([N+](=O)[O-])cc1,C1,C1
022653,1,COC(=O)C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)NCC(=O)OCc1ccc([N+](=O)[O-])cc1,C1,C1
022654,1,COC(=O)C[C@H](NC(=O)CNC(=O)[C@@H](C)NC(=O)OCc1ccccc1)C(=O)OCc1ccc([N+](=O)[O-])cc1,C1,C1
022655,1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](N)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,C1,C1
022656,1,COC(=O)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)N[C@@H](C)C(=O)OCc1ccc([N+](=O)[O-])cc1,C1,C1
022658,1,C[C@H](NC(=O)[C@@H](C)NC(=O)OCc1ccccc1)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)OCc1ccc([N+](=O)[O-])cc1,C1,C1
022659,1,C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)OCc1ccc([N+](=O)[O-])cc1,C1,C1
022660,1,C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)OCc1ccccc1)C(=O)OCc1ccc([N+](=O)[O-])cc1,C1,C1
022663,1,COCCOC[C@@H](N)CC(C)C,C1,C1
022664,1,COCCCOC[C@@H](N)CC(C)C,C1,C1
022665,1,CCSC(=S)N[C@@H](C)CC,C1,C1
022666,1,CC[C@H](C)N(C)C(=O)C(C)C,C1,C1
022667,1,CC(C)OC(=O)[C@@H](C)N(C)C,C1,C1
022668,1,CN(C)[C@H]1C=CC=CCC1,C1,C1
022669,1,C[C@H](C(=O)OC(C)(C)C)N(C)C,C1,C1
022670,1,CCOC(=O)C[C@H](C)N(CC)CC,C1,C1
022671,1,COC(=O)[C@H](CCC(C)=O)C(C)C,C1,C1
022672,1,CC=C[S@](=O)C[C@H](N)C(=O)O,C1,C1
022673,1,CC(=O)O[C@@H]1C[C@H]1[N+](C)(C)C,C1,C1
022674,1,CC(C)[C@@H]1CC[C@@]2(C)CCCC2(C)C(=O)C1,C1,C1
022675,1,CO/C=C1/C(=O)[C@]2(C)CC[C@H]1C2(C)C,C1,C1
022676,1,CC[C@H](C)CC(=O)NNc1ccccc1,C1,C1
022677,1,C[C@H](CCCC(=O)O)NC(=O)c1ccccc1,C1,C1
022678,1,CC(=O)NC[C@@H](O)[C@@H](O)[C@H](O)[C@H](C=O)NC(C)=O,C1,C1
022679,1,CC(C)[C@@H]1CC[C@@]2(C)CCCC2(C)C(=NNC(N)=O)C1,C1,C1
022680,1,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C=C[C@]2(C)C(C=O)=CC[C@@H]12,C1,C1
022681,1,CCSC(=O)N[C@H](C(=O)OC)[C@H](O)c1ccc([N+](=O)[O-])cc1,C1,C1
022682,1,Cc1ccc(S(=O)(=O)O[C@@]23C[C@@H](OC2=O)[C@@H]2OC(C)(C)O[C@@H]2C3)cc1,C1,C1
022683,1,CCOC(=O)[C@H](CCNS(=O)(=O)c1ccc(C)cc1)NS(=O)(=O)c1ccc(C)cc1,C1,C1
022685,1,CC[C@H](C)CCCCC(=O)N[C@@H](CCNC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)OC)[C@@H](C)O,C1,C1
022686,1,CC[C@H](C)CCCCC(=O)N[C@@H](CCNC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)NN)[C@@H](C)O,C1,C1
022689,1,C[C@H](N)CI,C1,C1
022690,1,CCC[C@H](N)CCBr,C1,C1
022691,1,N[C@H](CS)CCO,C1,C1
022692,1,CCN(CC)[C@H](C)CCN,C1,C1
022693,1,CC[C@H](C)CN(CC(C)C)CC(C)C,C1,C1
022694,1,C#C[C@@H](C)NC(C)C,C1,C1
022695,1,CCN(CC)[C@H](C)CC#N,C1,C1
022696,1,C=C[C@@H](C)CNC(C)C,C1,C1
022697,1,CC[C@](C)(Cl)C(=O)O,C1,C1
022698,1,CN[C@]1(C)[C@H]2CC[C@H](C2)C1(C)C,C1,C1
022699,1,C=CC[C@H](C)CN(C(C)C)C(C)C,C1,C1
022700,1,COC(=O)[C@@H](C)N(C)C,C1,C1
022701,1,C=CC[C@H](C)C(=O)N(C(C)C)C(C)C,C1,C1
022702,1,C#C[C@@H](C)NC(=O)CCCCl,C1,C1
022703,1,COP(=O)(OC)[C@H](Cl)[C@H](C)O,C1,C1
022704,1,C=C(C)[C@](C)(OC)c1ccccc1,C1,C1
022705,1,CC[C@@](N)(C(C)=O)c1ccccc1,C1,C1
022706,1,CN=[S@](=O)(CCl)c1ccccc1,C1,C1
022707,1,C[C@H](O)C[S@@](=O)Cc1ccccc1,C1,C1
022708,1,CC(=O)C[S@@](=O)Cc1ccccc1,C1,C1
022709,1,C[C@H](N)COC(=O)c1ccccc1,C1,C1
022710,1,CC[C@@](C)(NC(C)=O)c1ccccc1,C1,C1
022711,1,C[C@]1(c2ccccc2)NC(=O)CC1=O,C1,C1
022712,1,CCC[C@@H](CCO)NCc1ccccc1,C1,C1
022713,1,CCCCC[C@H](O)C[S@](=O)c1ccccc1,C1,C1
022714,1,C[C@H](O)CS(=O)(=O)Cc1ccccc1,C1,C1
022715,1,CCCCN[C@](C)(C(C)=O)c1ccccc1,C1,C1
022716,1,C[C@H](O)[C@@H](C)S(=O)(=O)Cc1ccccc1,C1,C1
022717,1,C=C(C)/C=C/[C@@H](CCC(C)=NNC(N)=O)C(C)C,C1,C1
022718,1,[N-]=[N+]=N[C@H](CCCC(=O)O)C(=O)O,C1,C1
022719,1,CC(=O)N[C@@](C)(COC(C)=O)C(=O)O,C1,C1
022720,1,C[C@H](NC(=O)c1ccccc1C(=O)O)C(C)(C)C,C1,C1
022721,1,CC[C@@]1(c2ccccc2)NC(=O)CC1=O,C1,C1
022722,1,CC(=O)N[C@](C)(C(=O)O)c1ccccc1,C1,C1
022723,1,C[C@H](NC(=O)c1ccc([N+](=O)[O-])cc1)C(C)(C)C,C1,C1
022724,1,C[C@@H](Cl)C(=O)N(c1ccccc1)c1ccccc1,C1,C1
022725,1,COC(=O)[C@H](CCC(C)=NNC(N)=O)C(C)C,C1,C1
022726,1,CC[C@@](NCc1ccccc1)(C(C)=O)c1ccccc1,C1,C1
022727,1,C[C@H](COC(=O)c1ccccc1)NC(N)=S,C1,C1
022728,1,C[C@@H]1CC(=NNC(=N)N)c2ccccc21,C1,C1
022729,1,CC[C@](C)(C(=O)O)N1C(=O)c2ccccc2C1=O,C1,C1
022730,1,C[C@@H](CN(C)C)C(O)(c1ccccc1)c1ccccc1,C1,C1
022731,1,CC[C@@](C)(NC(=O)c1ccccc1)C(=O)c1ccccc1,C1,C1
022732,1,CCN(CC)C(=O)CCN(C)[C@@H](C)Cc1ccccc1,C1,C1
022734,1,CC(=NNC(N)=O)[C@@]12CCC[C@]1(C)CC[C@@H](C(C)C)C2,C1,C1
022735,1,CCOC(=N)[C@@H](C)NC(=O)OCc1ccccc1,C1,C1
022736,1,C[C@@](C(=O)O)(c1ccccc1)N1C(=O)c2ccccc2C1=O,C1,C1
022737,1,CC[C@@](C)(NNS(=O)(=O)c1ccc(C)cc1)c1ccccc1,C1,C1
022738,1,O=C(NC[C@@H](NC(=O)c1ccccc1)C(=O)O)c1ccccc1,C1,C1
022739,1,CC(=O)[C@@](C)(c1ccccc1)N(Cc1ccccc1)C(=O)c1ccccc1,C1,C1
022740,1,CC[C@](C)(C(=O)c1ccccc1)N(Cc1ccccc1)C(=O)c1ccccc1,C1,C1
022741,1,CCOC(=O)CC(=O)N[C@](CC)(C(=O)OCC)c1ccccc1,C1,C1
022745,1,CCOC(=O)[C@]12CCCC(C)(C)[C@@H]1CCc1cc(C(C)C)c(OC)c(OC)c12,C1,C1
022753,1,O=[N+]([O-])c1ccc(NN=CC(=NNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])[C@@H](O)[C@H](O)CO)c([N+](=O)[O-])c1,C1,C1
022754,1,O=[N+]([O-])c1ccc(NN=CC(=NNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])[C@@H](O)[C@@H](O)CO)c([N+](=O)[O-])c1,C1,C1
022755,1,O=C(N[C@@H](CCOC(=O)c1ccccc1)CSSC[C@H](CCOC(=O)c1ccccc1)NC(=O)c1ccccc1)c1ccccc1,C1,C1
022757,1,C[C@H]1C2CC(C[C@@H]1CO)C2(C)C,C1,C1
022759,1,CC1(C)O[C@@H]2C[C@H]1C[C@@H](O)[C@@]2(C)O,C1,C1
022760,1,O=C1CC[C@H]2[C@@H](C1)C[C@H]2O,C1,C1
022761,1,C[C@]12CC[C@H]1CCC(=O)C2,C1,C1
022762,1,[3H]C=C(C)[C@H]1CC=C(C)CC1,C1,C1
022763,1,[3H]CC(=C)[C@H]1CC=C(C)CC1,C1,C1
022764,1,CC1=CC[C@H](C)C(C)(C)[C@@]12CO2,C1,C1
022765,1,C[C@@H]1CC[C@@H]2[C@H]1CNC(=O)[C@H]2C,C1,C1
022766,1,C[C@@H]1C(=O)C[C@H]2C[C@@H]1C[C@H]2O,C1,C1
022767,1,C[C@]1(CCCO)CSCCC12OCCO2,C1,C1
022768,1,CC(=O)CC[C@@H]1[C@@H](C)CC[C@H](C)C1(C)C,C1,C1
022769,1,c1ccc(NC[C@@H]2CCCN2)cc1,C1,C1
022770,1,C=C(C)C(=C)[S@@](=O)c1ccc(C)cc1,C1,C1
022771,1,CC(=O)[C@@H]1C[C@@H]2CC(=O)O[C@@H]2C1,C1,C1
022772,1,CN1CCC2(OCCO2)[C@@](C)(CCCN)C1,C1,C1
022773,1,CC(=O)/C=C/[C@@H]1[C@@H](C)CC[C@H](C)C1(C)C,C1,C1
022774,1,CCC(=O)CC[C@@H]1[C@@H](C)CCCC1(C)C,C1,C1
022775,1,C[C@@H]1CN(C)C[C@@H]2[C@H]1CC(=O)[C@H]2C,C1,C1
022776,1,C[C@H](O)[C@@H]1C[C@@H]2CC(=O)O[C@@H]2C1,C1,C1
022777,1,CCC(=O)CC[C@@H]1[C@@H](C)CC[C@H](C)C1(C)C,C1,C1
022778,1,CCC(=O)/C=C/[C@@H]1[C@@H](C)CCCC1(C)C,C1,C1
022779,1,[2H][C@H](C)OC(=O)c1ccccc1,C1,C1
022780,1,CCC(=O)/C=C/[C@@H]1[C@@H](C)CC[C@H](C)C1(C)C,C1,C1
022781,1,CC1(C)OC[C@@H]2CS(=O)(=O)N21,C1,C1
022782,1,C[C@]12CCC(=O)C[C@@]1(C)CCC(=O)C2,C1,C1
022783,1,CCCC(=O)/C=C/[C@@H]1[C@@H](C)CCCC1(C)C,C1,C1
022784,1,C=C(C1=CCCCC1)[S@@](=O)c1ccc(C)cc1,C1,C1
022785,1,C=C(C(=C)[S@@](=O)c1ccc(C)cc1)C(C)C,C1,C1
022786,1,[CH2-][S@@](=O)(=NC)c1ccccc1,C1,C1
022787,1,CC(=O)O[C@@H]1C[C@@H]2CC(=O)O[C@@H]2C1,C1,C1
022788,1,CCCC(=O)/C=C/[C@@H]1[C@@H](C)CC[C@H](C)C1(C)C,C1,C1
022789,1,C[C@]12CCC(=O)C=C1CCC(=O)C2,C1,C1
022790,1,OC[C@@H]1C[C@@H](O)C[C@H]1COCc1ccccc1,C1,C1
022791,1,O=S1(=O)C[C@H]2COC3(CCCCC3)N21,C1,C1
022792,1,CS(=O)(=O)O[C@@H]1C[C@@H]2CC(=O)O[C@@H]2C1,C1,C1
022793,1,C[C@@H]1C(=O)NC[C@@H]2[C@H]1CC1(OCCO1)[C@H]2C,C1,C1
022794,1,CC1=C(CC[C@](C)(O)CO)C(=O)C(C)C(C)C1=O,C1,C1
022795,1,CC1=C2C=C([C@H](C)CO)C(=O)C[C@@]2(C)CCC1=O,C1,C1
022796,1,C[C@@]12CC(=O)CC[C@@H]1[C@H](OC(=O)c1ccc(Br)cc1)C2,C1,C1
022797,1,C[C@@]12CC(=O)CC[C@@H]1[C@H](OC(=S)n1ccnc1)C2,C1,C1
022798,1,C=C(C)[C@H]1CC2=C(C(=O)OC)CCC[C@]2(C)[C@@H](O)C1,C1,C1
022799,1,O=C1CCC[C@@H]2[C@H]3C[C@H](CN12)[C@@H]1C[C@@H](O)CCN1C3,C1,C1
022800,1,CCC[C@@H](OC(C)=Nc1ccc(OC)cc1)c1ccccc1,C1,C1
022801,1,CC(C)(C)[Si](C)(C)O[C@@H]1CCc2c1ccc1ccc(Br)cc21,C1,C1
