SMILES	Structure: Image	Substance Identification: Reaxys Registry Number	Links to Reaxys	Data Count	CAS Registry Number	Chemical Name	Linear Structure Formula	Molecular Formula	Molecular Weight	Type of Substance	Type and Modification	InChI Key	Composition: Comp. Name	Composition: Comp. Conc.	Composition: Comp. Attrib.	Field Availability	Number of Reactions	Number of References	LogP	H Bond Donors	H Bond Acceptors	Rotatable Bonds	TPSA	Lipinski Number	Veber Number	Optical Rotatory Power: Type (Optical Rotatory Power)	Concentration (Optical Rotatory Power)	Enantiomeric excess [%ee]	Length of Path [cm]	Solvent (Optical Rotatory Power)	Optical Rotatory Power [deg]	Wavelength (Optical Rotatory Power) [nm]	Temperature (Optical Rotatory Power) [C]	Location	Comment (Optical Rotatory Power)	References	Links to Reaxys	
O[C@@H](\C=C\C1=CC=CC=C1)[C@@H](C=C)C(F)(F)F		21433939	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21433939&database=RX&origin=ReaxysOutput&ln=	(2074 of 3437)	1309435-42-4	(3S,4R,E)-1-phenyl-4-(trifluoromethyl)hexa-1,5-dien-3-ol	C13H13F3O	C13H13F3O	242.241			MSKCMMGIZBNCDW-DGTDAXKGSA-N				Identification(5); Physical Data(1); Spectra(5)	2	1	4.195	1	1	5	20.23	4	2	[alpha]	1.1 g/100ml	87		dichloromethane	-23.64	589	25	supporting information		Article; Gao, Xin; Zhang, Yong Jian; Krische, Michael J.; Angewandte Chemie - International Edition; vol. 50; 18; (2011); p. 4173 - 4175;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9036984&database=RX&origin=ReaxysOutput&ln=	
O[C@H]([C@@H](C=C)C(F)(F)F)C1CCCCC1		21433943	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21433943&database=RX&origin=ReaxysOutput&ln=	(2075 of 3437)	1309435-45-7	(1S,2R)-1-cyclohexyl-2-(trifluoromethyl)but-3-en-1-o	C11H17F3O	C11H17F3O	222.251			FQIINMFMPQBNAW-ZJUUUORDSA-N				Identification(5); Physical Data(2); Spectra(5)	2	1	4.262	1	1	4	20.23	4	2	[alpha]	1.7 g/100ml	91		dichloromethane	-27.35	589	25	supporting information		Article; Gao, Xin; Zhang, Yong Jian; Krische, Michael J.; Angewandte Chemie - International Edition; vol. 50; 18; (2011); p. 4173 - 4175;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9036984&database=RX&origin=ReaxysOutput&ln=	
CCCCCCCC[C@H](O)[C@@H](C=C)C(F)(F)F		21433949	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21433949&database=RX&origin=ReaxysOutput&ln=	(2076 of 3437)	1309435-44-6	(3R,4S)-3-(trifluoromethyl)dodec-1-en-4-ol	C13H23F3O	C13H23F3O	252.32			AEBVBAXIQGRHOS-NEPJUHHUSA-N				Identification(5); Physical Data(2); Spectra(5)	2	1	6.012	1	1	10	20.23	3	2	[alpha]	1.4 g/100ml	92		dichloromethane	-29.29	589	25	supporting information		Article; Gao, Xin; Zhang, Yong Jian; Krische, Michael J.; Angewandte Chemie - International Edition; vol. 50; 18; (2011); p. 4173 - 4175;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9036984&database=RX&origin=ReaxysOutput&ln=	
[H][C@]1(OC(C)(C)O[C@H]1C)[C@H](O)C(=O)CO		21434871	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21434871&database=RX&origin=ReaxysOutput&ln=	(2077 of 3437)	1276065-03-2	(S)-1,3-dihydroxy-1-((4S,5S)-2,2,5-trimethyl-1,3-dioxolan-4-yl)propan-2-one	C9H16O5	C9H16O5	204.223			VXXMRDLGWSQSDI-UIISKDMLSA-N				Identification(5); Physical Data(2); Spectra(3)	1	1	-0.865	2	5	3	75.99	4	2	[alpha]	1 g/100ml	100		dichloromethane	-22.2	589	25	supporting information		Article; Rohr, Kerstin; Mahrwald, Rainer; Organic Letters; vol. 13; 7; (2011); p. 1878 - 1880;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9037028&database=RX&origin=ReaxysOutput&ln=	
[H][C@]1(OC(C)(C)O[C@H]1C)[C@@H](O)C(=O)CO		21434872	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21434872&database=RX&origin=ReaxysOutput&ln=	(2078 of 3437)	1276065-02-1	(R)-1,3-dihydroxy-1-((4S,5S)-2,2,5-trimethyl-1,3-dioxolan-4-yl)propan-2-one	C9H16O5	C9H16O5	204.223			VXXMRDLGWSQSDI-APQOSEDMSA-N				Identification(5); Physical Data(2); Spectra(3)	1	1	-0.865	2	5	3	75.99	4	2	[alpha]	1 g/100ml	100		dichloromethane	-48.7	589	25	supporting information		Article; Rohr, Kerstin; Mahrwald, Rainer; Organic Letters; vol. 13; 7; (2011); p. 1878 - 1880;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9037028&database=RX&origin=ReaxysOutput&ln=	
C[C@@H](OCC1=CC=CC=C1)[C@@H](O)CC(C)=O		21434875	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21434875&database=RX&origin=ReaxysOutput&ln=	(2079 of 3437)	1276064-86-8	(4S,5R)-5-(benzyloxy)-4-hydroxyhexan-2-one	C13H18O3	C13H18O3	222.284			OJRDABPOQGKKBQ-YPMHNXCESA-N				Identification(5); Physical Data(2); Spectra(3)	3	1	1.323	1	3	6	46.53	4	2	[alpha]	1 g/100ml	100		dichloromethane	-36	589	25	supporting information		Article; Rohr, Kerstin; Mahrwald, Rainer; Organic Letters; vol. 13; 7; (2011); p. 1878 - 1880;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9037028&database=RX&origin=ReaxysOutput&ln=	
CC(C)C(=O)C[C@H](O)[C@@H](C)OCC1=CC=CC=C1		21434879	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21434879&database=RX&origin=ReaxysOutput&ln=	(2080 of 3437)	1276064-90-4	(5S,6R)-6-(benzyloxy)-5-hydroxy-2-methylheptan-3-one	C15H22O3	C15H22O3	250.338			MQUBBWRSRKACNK-DOMZBBRYSA-N				Identification(5); Physical Data(2); Spectra(3)	3	1	1.869	1	3	7	46.53	4	2	[alpha]	1 g/100ml	100		dichloromethane	-39.3	589	25	supporting information		Article; Rohr, Kerstin; Mahrwald, Rainer; Organic Letters; vol. 13; 7; (2011); p. 1878 - 1880;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9037028&database=RX&origin=ReaxysOutput&ln=	
COC(=O)[C@]1(O)C=CC=C(Br)[C@H]1O		21446838	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21446838&database=RX&origin=ReaxysOutput&ln=	(2081 of 3437)	1310321-17-5	(1S,6S)-methyl 5-bromo-1,6-dihydroxycyclohexa-2,4-dienecarboxylate	C8H9BrO4	C8H9BrO4	249.061			VOUXAMJFVDDSRE-SVRRBLITSA-N				Identification(5); Physical Data(2); Spectra(4)	11	1	0.497	2	4	2	66.76	4	2	[alpha]	0.175 g/100ml			dichloromethane	-40	589	25			Article; Griffen, Julia A.; Le Coz, Amelie M.; Kociok-Koehn, Gabriele; Khan, Monika Ali; Stewart, Alan J. W.; Lewis, Simon E.; Organic and Biomolecular Chemistry; vol. 9; 10; (2011); p. 3920 - 3928;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9038801&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12OC(C)(C)O[C@]1(C=CC=C2C#C)C(=O)OC		21446842	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21446842&database=RX&origin=ReaxysOutput&ln=	(2082 of 3437)	1310321-25-5	(3aS,7aR)-methyl 7-ethynyl-2,2-dimethyl-3a,7a-dihydrobenzo[d][1,3]dioxole-3a-carboxylate	C13H14O4	C13H14O4	234.252			FRGKUXPXPFYLFD-MFKMUULPSA-N				Identification(5); Physical Data(2); Spectra(5)	5	1	1.181	0	4	2	44.76	4	2	[alpha]	0.32 g/100ml			dichloromethane	-184	589	25			Article; Griffen, Julia A.; Le Coz, Amelie M.; Kociok-Koehn, Gabriele; Khan, Monika Ali; Stewart, Alan J. W.; Lewis, Simon E.; Organic and Biomolecular Chemistry; vol. 9; 10; (2011); p. 3920 - 3928;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9038801&database=RX&origin=ReaxysOutput&ln=	
CCC[C@H](O)C1=C(C)C(=O)C[C@H]1C		21511461	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21511461&database=RX&origin=ReaxysOutput&ln=	(2083 of 3437)	1311163-09-3	3-(1-hydroxybutyl)-2,4-dimethylcyclopent-2-enone; phomotenone	C11H18O2	C11H18O2	182.263			NMGKVGASSWZGPX-APPZFPTMSA-N				Identification(5); Physical Data(3); Spectra(9); Bioactivity(9)		1	1.189	1	2	3	37.3	4	2	[alpha]	0.9 g/100ml			dichloromethane	-32.2	589	25			Article; Ahmed, Ishtiaq; Hussain, Hidayat; Schulz, Barbara; Draeger, Siegfried; Padula, Daniele; Pescitelli, Gennaro; Van Ree, Teunis; Krohn, Karsten; European Journal of Organic Chemistry; 15; (2011); p. 2867 - 2873;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9047946&database=RX&origin=ReaxysOutput&ln=	
C[C@@H]1CC(=O)C2=CC(C)=C(O)C(C)=C2O1		21511462	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21511462&database=RX&origin=ReaxysOutput&ln=	(2084 of 3437)	1311163-07-1	(+)-(2R)-7-hydroxy-2,6,8-trimethyl-2,3-dihydrochromen-4-one; phomochromone A	C12H14O3	C12H14O3	206.241			NRMKSSJMSPJBPA-SSDOTTSWSA-N				Identification(5); Physical Data(4); Spectra(8); Bioactivity(9)		1	1.94	1	1	0	46.53	4	2	[alpha]	0.8 g/100ml			dichloromethane	42.1	589	25			Article; Ahmed, Ishtiaq; Hussain, Hidayat; Schulz, Barbara; Draeger, Siegfried; Padula, Daniele; Pescitelli, Gennaro; Van Ree, Teunis; Krohn, Karsten; European Journal of Organic Chemistry; 15; (2011); p. 2867 - 2873;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9047946&database=RX&origin=ReaxysOutput&ln=	
C[C@@H]1OC2=C(C)C(O)=C(C)C=C2C(=O)[C@@H]1O		21511463	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21511463&database=RX&origin=ReaxysOutput&ln=	(2085 of 3437)	1311163-08-2	phomochromone B	C12H14O4	C12H14O4	222.241			HDKWMJBKSLIKEN-OIBJUYFYSA-N				Identification(5); Physical Data(4); Spectra(7); Bioactivity(9)		1	1.605	2	2	0	66.76	4	2	[alpha]	0.9 g/100ml			dichloromethane	-62.2	589	25			Article; Ahmed, Ishtiaq; Hussain, Hidayat; Schulz, Barbara; Draeger, Siegfried; Padula, Daniele; Pescitelli, Gennaro; Van Ree, Teunis; Krohn, Karsten; European Journal of Organic Chemistry; 15; (2011); p. 2867 - 2873;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9047946&database=RX&origin=ReaxysOutput&ln=	
[H][C@@]1(CC2=CC=C(C)C(O)=C2C(=O)O1)[C@@H](C)C=C		21525093	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21525093&database=RX&origin=ReaxysOutput&ln=	(2086 of 3437)	1278519-64-4	(R)-3-((S)-but-1-en-3-yl)-8-hydroxy-7-methylisochroman-1-one	C14H16O3	C14H16O3	232.279			NLZFPZQTEYSLJW-GZMMTYOYSA-N				Identification(5); Physical Data(3); Spectra(4)	11	1	2.938	1	2	2	46.53	4	2	[alpha]	1.035 g/100ml			dichloromethane	56.2	589	25	supporting information		Article; Birkett, Stephen; Ganame, Danny; Hawkins, Bill C.; Meiries, Sebastien; Quach, Tim; Rizzacasa, Mark A.; Organic Letters; vol. 13; 8; (2011); p. 1964 - 1967;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9049690&database=RX&origin=ReaxysOutput&ln=	
CC(C)[C@@H]1N[C@@](C)(NC1=O)C1=NC=CC=C1		21544825	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21544825&database=RX&origin=ReaxysOutput&ln=	(2087 of 3437)	1309660-90-9	(2S,5S)-5-isopropyl-2-methyl-2-(pyridin-2-yl)imidazolidin-4-one	C12H17N3O	C12H17N3O	219.286			XXRMDBLDFQBQGP-JQWIXIFHSA-N				Identification(5); Physical Data(2); Spectra(4)	1	1	1.293	2	4	2	54.02	4	2	[alpha]	1 g/100ml			dichloromethane	-21.6	589	25			Article; Panov, Illia; Drabina, Pavel; Padelkova, Zdenka; Simunek, Petr; Sedlak, Milos; Journal of Organic Chemistry; vol. 76; 11; (2011); p. 4787 - 4793;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9052449&database=RX&origin=ReaxysOutput&ln=	
CC(C)[C@@H]1N[C@](C)(NC1=O)C1=NC=CC=C1		21544826	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21544826&database=RX&origin=ReaxysOutput&ln=	(2088 of 3437)	1309660-88-5	(2R,5S)-5-isopropyl-2-methyl-2-(pyridin-2-yl)imidazolidin-4-one	C12H17N3O	C12H17N3O	219.286			XXRMDBLDFQBQGP-CMPLNLGQSA-N				Identification(5); Physical Data(2); Spectra(4)	1	1	1.293	2	4	2	54.02	4	2	[alpha]	1 g/100ml			dichloromethane	-3.4	589	25			Article; Panov, Illia; Drabina, Pavel; Padelkova, Zdenka; Simunek, Petr; Sedlak, Milos; Journal of Organic Chemistry; vol. 76; 11; (2011); p. 4787 - 4793;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9052449&database=RX&origin=ReaxysOutput&ln=	
CC(C)[C@@]1(C)N[C@H](NC1=O)C1=NC=CC=C1		21544830	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21544830&database=RX&origin=ReaxysOutput&ln=	(2089 of 3437)	1309660-82-9	(2R,5R)-5-isopropyl-5-methyl-2-(pyridin-2-yl)imidazolidin-4-one	C12H17N3O	C12H17N3O	219.286			FDFDZLCVCYJIMG-CMPLNLGQSA-N				Identification(5); Physical Data(2); Spectra(4)	1	1	1.293	2	4	2	54.02	4	2	[alpha]	1 g/100ml			dichloromethane	54.1	589	25			Article; Panov, Illia; Drabina, Pavel; Padelkova, Zdenka; Simunek, Petr; Sedlak, Milos; Journal of Organic Chemistry; vol. 76; 11; (2011); p. 4787 - 4793;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9052449&database=RX&origin=ReaxysOutput&ln=	
CC(C)[C@]1(C)N(C)[C@@H](NC1=O)C1=NC=CC=C1		21544831	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21544831&database=RX&origin=ReaxysOutput&ln=	(2090 of 3437)	1309660-94-3	(2R,5S)-5-isopropyl-1,5-dimethyl-2-(pyridin-2-yl)imidazolidin-4-one	C13H19N3O	C13H19N3O	233.313			LXOXIJUWKJIBAU-YPMHNXCESA-N				Identification(5); Physical Data(2); Spectra(5)	1	1	1.103	1	4	2	45.23	4	2	[alpha]	1 g/100ml			dichloromethane	-54.3	589	25			Article; Panov, Illia; Drabina, Pavel; Padelkova, Zdenka; Simunek, Petr; Sedlak, Milos; Journal of Organic Chemistry; vol. 76; 11; (2011); p. 4787 - 4793;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9052449&database=RX&origin=ReaxysOutput&ln=	
CC(C)[C@]1(C)N(C)[C@H](NC1=O)C1=NC=CC=C1		21544832	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21544832&database=RX&origin=ReaxysOutput&ln=	(2091 of 3437)	1309660-92-1	(2S,5S)-5-isopropyl-1,5-dimethyl-2-(pyridin-2-yl)imidazolidin-4-one	C13H19N3O	C13H19N3O	233.313			LXOXIJUWKJIBAU-AAEUAGOBSA-N				Identification(5); Physical Data(2); Spectra(5)	1	1	1.103	1	4	2	45.23	4	2	[alpha]	3.88 g/100ml			dichloromethane	29.4	589	25			Article; Panov, Illia; Drabina, Pavel; Padelkova, Zdenka; Simunek, Petr; Sedlak, Milos; Journal of Organic Chemistry; vol. 76; 11; (2011); p. 4787 - 4793;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9052449&database=RX&origin=ReaxysOutput&ln=	
C[C@H](NP1(=O)CC(C)=C(C)C1)C1=CC=CC=C1		21545194	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21545194&database=RX&origin=ReaxysOutput&ln=	(2092 of 3437)	1237502-98-5	1-[(1S)-1-phenylethylamino]-3,4-dimethyl-3-phospholene 1-oxide	C14H20NOP	C14H20NOP	249.293			SOALZHBVHPKSRS-ZDUSSCGKSA-N				Identification(5); Physical Data(2); Spectra(4)	2	1	1.864	1	2	3	38.91	4	2	[alpha]	0.4 g/100ml			dichloromethane	103	589	25			Article; Keglevich, Gyoergy; Dvorszki, Judit; Ujj, Viktoria; Ludanyi, Krisztina; Heteroatom Chemistry; vol. 21; 4; (2010); p. 271 - 277;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9052552&database=RX&origin=ReaxysOutput&ln=	
N[C@@H](C(C1CCCCC1)C1CCCCC1)C(N)=O		21613362	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21613362&database=RX&origin=ReaxysOutput&ln=	(2093 of 3437)	1312953-70-0		C15H28N2O	C15H28N2O	252.4			WSBPTPNTYNNQIK-AWEZNQCLSA-N				Identification(5); Physical Data(3); Spectra(4)	10	1	4.157	2	3	4	69.11	4	2	[alpha]	1 g/100ml			dichloromethane	-0.272	589	25	supporting information		Article; Podhajsky, Susanne M.; Iwai, Yasumasa; Cook-Sneathen, Amanda; Sigman, Matthew S.; Tetrahedron; vol. 67; 24; (2011); p. 4435 - 4441;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9062899&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12C[C@]1(CC=C2C)[C@@H](C)CCC=C(C)C		21635492	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21635492&database=RX&origin=ReaxysOutput&ln=	(2094 of 3437)	1309585-04-3	(-)-(2R,6R,7S)-7-epi-sesquithujene	C15H24	C15H24	204.356			UCQHFDKBUHCAFR-RRFJBIMHSA-N				Identification(5); Physical Data(1)	7	1	6.104	0	0	4	0	3	2	[alpha]	0.25 g/100ml			dichloromethane	-27.6	589	25			Article; Khrimian, Ashot; Cosse, Allard A.; Crook, Damon J.; Journal of Natural Products; vol. 74; 6; (2011); p. 1414 - 1420;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9067445&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12C[C@]1(CCC2=O)[C@@H](C)CCC=C(C)C		21635494	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21635494&database=RX&origin=ReaxysOutput&ln=	(2095 of 3437)	1309460-43-2		C14H22O	C14H22O	206.328			SUIQTVSDXGWHFH-OUCADQQQSA-N				Identification(5); Physical Data(1); Spectra(5)	5	1	3.853	0	1	4	17.07	4	2	[alpha]	3.35 g/100ml			dichloromethane	-20.8	589	25			Article; Khrimian, Ashot; Cosse, Allard A.; Crook, Damon J.; Journal of Natural Products; vol. 74; 6; (2011); p. 1414 - 1420;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9067445&database=RX&origin=ReaxysOutput&ln=	
[H][C@@]12C[C@@]1(CC[C@H]2O)[C@@H](C)CCC=C(C)C		21635495	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21635495&database=RX&origin=ReaxysOutput&ln=	(2096 of 3437)	1309460-42-1		C14H24O	C14H24O	208.344			YIWJDNVSSUOLEU-FQUUOJAGSA-N				Identification(5); Physical Data(1); Spectra(6)	4	1	4.266	1	1	4	20.23	4	2	[alpha]	3.35 g/100ml			dichloromethane	0.3	589	25			Article; Khrimian, Ashot; Cosse, Allard A.; Crook, Damon J.; Journal of Natural Products; vol. 74; 6; (2011); p. 1414 - 1420;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9067445&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12C[C@]1(CC[C@@H]2O)[C@@H](C)CCC=C(C)C		21635498	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21635498&database=RX&origin=ReaxysOutput&ln=	(2097 of 3437)	1309460-41-0		C14H24O	C14H24O	208.344			YIWJDNVSSUOLEU-RFQIPJPRSA-N				Identification(5); Physical Data(1); Spectra(6)	4	1	4.266	1	1	4	20.23	4	2	[alpha]	1.5 g/100ml			dichloromethane	-9.53	589	25			Article; Khrimian, Ashot; Cosse, Allard A.; Crook, Damon J.; Journal of Natural Products; vol. 74; 6; (2011); p. 1414 - 1420;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9067445&database=RX&origin=ReaxysOutput&ln=	
C=CCCC#CN1[C@@H](COC1=O)C1=CC=CC=C1		21635619	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21635619&database=RX&origin=ReaxysOutput&ln=	(2098 of 3437)	1253413-22-7		C15H15NO2	C15H15NO2	241.29			MTJIJZVSGQCBDH-AWEZNQCLSA-N				Identification(5); Physical Data(2); Spectra(5)	2	1	3.821	0	3	3	29.54	4	2	[alpha]	1.87 g/100ml			dichloromethane	-136	589	25			Article; Li, Hongyan; Antoline, Jennifer E.; Yang, Jin-Haek; Al-Rashid, Ziyad F.; Hsung, Richard P.; New Journal of Chemistry; vol. 34; 7; (2010); p. 1309 - 1316;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8912856&database=RX&origin=ReaxysOutput&ln=	
CCO[C@H]1C[C@H](C=C(CO)O1)C1=CC=CC=C1		21675953	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21675953&database=RX&origin=ReaxysOutput&ln=	(2099 of 3437)	405139-83-5	((2R,4R)-2-ethoxy-4-phenyl-3,4-dihydro-2H-pyran-6-yl)methanol	C14H18O3	C14H18O3	234.295			KKZDLNUUKYZAJC-GXTWGEPZSA-N				Identification(5); Physical Data(2); Spectra(5)	1	1	2.211	1	3	4	38.69	4	2	[alpha]	1.72 g/100ml	99		dichloromethane	8.65	589	25	supporting information		Article; Zhu, Yin; Xie, Mingsheng; Dong, Shunxi; Zhao, Xiaohu; Lin, Lili; Liu, Xiaohua; Feng, Xiaoming; Chemistry - A European Journal; vol. 17; 29; (2011); p. 8202 - 8208;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9072485&database=RX&origin=ReaxysOutput&ln=	
C[C@H](OCC#C)C1=CC=NC=C1		21682832	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21682832&database=RX&origin=ReaxysOutput&ln=	(2100 of 3437)	1338488-03-1		C10H11NO	C10H11NO	161.203			OYJHVBLYNPHGAK-VIFPVBQESA-N				Identification(5); Physical Data(2); Spectra(4)	2	1	1.272	0	2	3	22.12	4	2	[alpha]	0.53 g/100ml			dichloromethane	18.7	589	25	supporting information		Article; Chen, Shi-Gui; Yu, Yue; Zhao, Xin; Ma, Yuguo; Jiang, Xi-Kui; Li, Zhan-Ting; Journal of the American Chemical Society; vol. 133; 29; (2011); p. 11124 - 11127;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9073404&database=RX&origin=ReaxysOutput&ln=	
C[C@@H](OCC#C)C1=CC=NC=C1		21682833	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21682833&database=RX&origin=ReaxysOutput&ln=	(2101 of 3437)	1313877-66-5		C10H11NO	C10H11NO	161.203			OYJHVBLYNPHGAK-SECBINFHSA-N				Identification(5); Physical Data(2); Spectra(4)	2	1	1.272	0	2	3	22.12	4	2	[alpha]	0.49 g/100ml			dichloromethane	-18.6	589	25	supporting information		Article; Chen, Shi-Gui; Yu, Yue; Zhao, Xin; Ma, Yuguo; Jiang, Xi-Kui; Li, Zhan-Ting; Journal of the American Chemical Society; vol. 133; 29; (2011); p. 11124 - 11127;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9073404&database=RX&origin=ReaxysOutput&ln=	
CC[C@@](N)(C(=O)OC)C1=CC=CC=C1		21715104	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21715104&database=RX&origin=ReaxysOutput&ln=	(2102 of 3437)	52165-71-6	(S)-α-ethyl-α-phenylglycine methyl ester	C11H15NO2	C11H15NO2	193.246			URYMDIRNRNJHAM-NSHDSACASA-N				Identification(5); Physical Data(1); Spectra(4)	3	1	1.584	1	3	4	52.32	4	2	[alpha]	1 g/100ml	94		dichloromethane	13	589	25			Article; Desmarchelier, Alaric; Yalgin, Hasret; Coeffard, Vincent; Moreau, Xavier; Greck, Christine; Tetrahedron Letters; vol. 52; 34; (2011); p. 4430 - 4432;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9076766&database=RX&origin=ReaxysOutput&ln=	
N[C@H](CCO)C(=O)NCC1=CC=CC=C1		21734895	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D21734895&database=RX&origin=ReaxysOutput&ln=	(2103 of 3437)	1312306-47-0	(R)-N-Benzyl 2-amino-4-hydroxybutanamide	C11H16N2O2	C11H16N2O2	208.26			XMWPNPSYNCYCLL-SNVBAGLBSA-N				Identification(5); Physical Data(3); Spectra(4); Bioactivity(4)	1	1	0.068	3	4	6	75.35	4	2	[alpha]	1.1 g/100ml		10	dichloromethane	4.8	589	25	supporting information		Article; King, Amber M.; Salomé, Christophe; Dinsmore, Jason; Salomé-Grosjean, Elise; De Ryck, Marc; Kaminski, Rafal; Valade, Anne; Kohn, Harold; Journal of Medicinal Chemistry; vol. 54; 13; (2011); p. 4815 - 4830;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D20001669&database=RX&origin=ReaxysOutput&ln=	
