idx,n_centers,rot633,rot589,rot355,rot589_sign,rot589_abs,rot633_sign,rot633_abs,rot355_sign,rot355_abs,point_group,is_point_group_chiral
006671,0,-61.77,-70.96,-168.01,-1.0,70.96,-1.0,61.77,-1.0,168.01,C1,True
055093,2,-77.25,-89.85,-269.68,-1.0,89.85,-1.0,77.25,-1.0,269.68,C1,True
076194,1,-53.87,-63.03,-210.96,-1.0,63.03,-1.0,53.87,-1.0,210.96,C1,True
069711,4,-107.51,-125.26,-393.36,-1.0,125.26,-1.0,107.51,-1.0,393.36,C1,True
057718,1,-192.27,-233.09,-1600.75,-1.0,233.09,-1.0,192.27,-1.0,1600.75,C1,True
064564,3,11.57,15.05,191.41,1.0,15.05,1.0,11.57,1.0,191.41,C1,True
109607,3,19.31,23.72,137.87,1.0,23.72,1.0,19.31,1.0,137.87,C1,True
115831,2,-114.81,-133.71,-419.78,-1.0,133.71,-1.0,114.81,-1.0,419.78,C1,True
084331,0,-73.45,-90.79,-838.98,-1.0,90.79,-1.0,73.45,-1.0,838.98,C1,True
131459,0,-31.01,-34.77,-45.59,-1.0,34.77,-1.0,31.01,-1.0,45.59,C1,True
025009,0,-0.15,-0.18,-0.78,-1.0,0.18,-1.0,0.15,-1.0,0.78,Cs,False
031230,0,120.69,140.56,437.21,1.0,140.56,1.0,120.69,1.0,437.21,C1,True
005874,0,38.29,44.56,138.02,1.0,44.56,1.0,38.29,1.0,138.02,C1,True
045616,1,-122.0,-144.13,-575.27,-1.0,144.13,-1.0,122.0,-1.0,575.27,C1,True
016254,1,45.84,53.32,162.21,1.0,53.32,1.0,45.84,1.0,162.21,C1,True
055769,2,129.52,153.93,660.67,1.0,153.93,1.0,129.52,1.0,660.67,C1,True
047736,1,-32.04,-36.8,-67.02,-1.0,36.8,-1.0,32.04,-1.0,67.02,C1,True
122622,1,-102.14,-119.59,-412.6,-1.0,119.59,-1.0,102.14,-1.0,412.6,C1,True
036234,0,182.18,215.39,833.51,1.0,215.39,1.0,182.18,1.0,833.51,C1,True
075811,1,38.63,45.22,152.03,1.0,45.22,1.0,38.63,1.0,152.03,C1,True
026634,0,-2.4,-2.88,-12.46,-1.0,2.88,-1.0,2.4,-1.0,12.46,C1,True
035308,3,-531.82,-630.87,-2639.92,-1.0,630.87,-1.0,531.82,-1.0,2639.92,C1,True
089944,3,-26.29,-30.43,-86.21,-1.0,30.43,-1.0,26.29,-1.0,86.21,C1,True
117818,1,-135.61,-165.4,-1270.22,-1.0,165.4,-1.0,135.61,-1.0,1270.22,C1,True
016830,3,-51.27,-64.21,-720.76,-1.0,64.21,-1.0,51.27,-1.0,720.76,C1,True
065892,0,-14.9,-17.96,-93.32,-1.0,17.96,-1.0,14.9,-1.0,93.32,C1,True
059002,3,20.28,22.51,9.98,1.0,22.51,1.0,20.28,1.0,9.98,C1,True
039518,3,-520.24,-617.4,-2551.73,-1.0,617.4,-1.0,520.24,-1.0,2551.73,C1,True
093621,2,-20.18,-17.5,491.58,-1.0,17.5,-1.0,20.18,1.0,491.58,C1,True
083094,3,-42.62,-51.57,-278.8,-1.0,51.57,-1.0,42.62,-1.0,278.8,C1,True
115740,3,-70.75,-81.73,-225.43,-1.0,81.73,-1.0,70.75,-1.0,225.43,C1,True
060310,0,68.84,80.03,243.01,1.0,80.03,1.0,68.84,1.0,243.01,C1,True
060474,0,17.31,20.11,60.79,1.0,20.11,1.0,17.31,1.0,60.79,C1,True
028205,0,-0.0,-0.0,0.03,0.0,0.0,0.0,0.0,1.0,0.03,Cs,False
085824,3,-59.96,-69.82,-219.67,-1.0,69.82,-1.0,59.96,-1.0,219.67,C1,True
078044,4,225.34,274.1,1912.67,1.0,274.1,1.0,225.34,1.0,1912.67,C1,True
050561,1,67.0,78.45,268.62,1.0,78.45,1.0,67.0,1.0,268.62,C1,True
045548,2,-47.35,-55.07,-169.64,-1.0,55.07,-1.0,47.35,-1.0,169.64,C1,True
002055,0,-73.92,-87.04,-346.02,-1.0,87.04,-1.0,73.92,-1.0,346.02,C1,True
030310,1,-70.86,-85.51,-471.82,-1.0,85.51,-1.0,70.86,-1.0,471.82,C1,True
058025,2,201.91,245.54,1653.32,1.0,245.54,1.0,201.91,1.0,1653.32,C1,True
107299,4,-83.81,-97.71,-311.27,-1.0,97.71,-1.0,83.81,-1.0,311.27,C1,True
004948,0,60.37,70.18,213.59,1.0,70.18,1.0,60.37,1.0,213.59,C1,True
033650,3,-0.04,-0.04,-0.2,-1.0,0.04,-1.0,0.04,-1.0,0.2,Cs,False
061135,1,-13.03,-14.81,-30.43,-1.0,14.81,-1.0,13.03,-1.0,30.43,C1,True
133123,0,-0.06,-0.07,-0.28,-1.0,0.07,-1.0,0.06,-1.0,0.28,Cs,False
060520,0,-90.55,-106.54,1735.43,-1.0,106.54,-1.0,90.55,1.0,1735.43,C1,True
024620,0,-0.06,-0.07,-0.32,-1.0,0.07,-1.0,0.06,-1.0,0.32,Cs,False
056623,1,73.47,86.24,295.55,1.0,86.24,1.0,73.47,1.0,295.55,C1,True
098046,0,-363.68,-440.16,-2940.28,-1.0,440.16,-1.0,363.68,-1.0,2940.28,C1,True
085908,4,-89.02,-103.62,-322.07,-1.0,103.62,-1.0,89.02,-1.0,322.07,C1,True
002783,1,-65.65,-76.23,-228.8,-1.0,76.23,-1.0,65.65,-1.0,228.8,C1,True
028792,0,52.31,61.16,207.97,1.0,61.16,1.0,52.31,1.0,207.97,C1,True
090418,3,-90.26,-111.66,-874.57,-1.0,111.66,-1.0,90.26,-1.0,874.57,C1,True
017623,1,18.02,20.8,57.95,1.0,20.8,1.0,18.02,1.0,57.95,C1,True
068065,3,-19.2,-22.8,-57.3,-1.0,22.8,-1.0,19.2,-1.0,57.3,C1,True
063051,4,-14.3,-16.52,-45.61,-1.0,16.52,-1.0,14.3,-1.0,45.61,C1,True
091658,4,-98.88,-115.22,-365.02,-1.0,115.22,-1.0,98.88,-1.0,365.02,C1,True
051946,1,156.7,184.57,733.61,1.0,184.57,1.0,156.7,1.0,733.61,C1,True
105489,0,-126.73,-149.55,-656.29,-1.0,149.55,-1.0,126.73,-1.0,656.29,C1,True
068837,3,-15.18,-17.76,-61.68,-1.0,17.76,-1.0,15.18,-1.0,61.68,C1,True
008702,1,302.6,365.39,2619.94,1.0,365.39,1.0,302.6,1.0,2619.94,C1,True
008106,4,-62.4,-72.54,-222.5,-1.0,72.54,-1.0,62.4,-1.0,222.5,C1,True
086031,2,93.43,109.04,351.07,1.0,109.04,1.0,93.43,1.0,351.07,C1,True
003235,4,37.11,43.4,143.19,1.0,43.4,1.0,37.11,1.0,143.19,C1,True
104415,2,50.91,59.0,172.13,1.0,59.0,1.0,50.91,1.0,172.13,C1,True
097988,0,12.36,14.06,26.89,1.0,14.06,1.0,12.36,1.0,26.89,C1,True
037299,4,0.01,0.01,0.03,1.0,0.01,1.0,0.01,1.0,0.03,Cs,False
112138,1,-72.52,-84.64,-274.92,-1.0,84.64,-1.0,72.52,-1.0,274.92,C1,True
062645,5,-26.02,-30.27,-93.06,-1.0,30.27,-1.0,26.02,-1.0,93.06,C1,True
043441,0,-0.16,-0.18,-0.69,-1.0,0.18,-1.0,0.16,-1.0,0.69,Cs,False
121453,0,0.01,0.01,0.2,1.0,0.01,1.0,0.01,1.0,0.2,Cs,False
095520,2,166.41,196.27,738.38,1.0,196.27,1.0,166.41,1.0,738.38,C1,True
029436,0,122.71,150.7,968.71,1.0,150.7,1.0,122.71,1.0,968.71,C1,True
080299,3,67.72,79.18,261.44,1.0,79.18,1.0,67.72,1.0,261.44,C1,True
117498,1,46.61,54.22,167.33,1.0,54.22,1.0,46.61,1.0,167.33,C1,True
093655,1,29.03,36.93,428.68,1.0,36.93,1.0,29.03,1.0,428.68,C1,True
128191,0,55.57,66.69,333.34,1.0,66.69,1.0,55.57,1.0,333.34,C1,True
053047,2,34.7,40.48,129.64,1.0,40.48,1.0,34.7,1.0,129.64,C1,True
033144,0,-49.67,-59.82,-311.24,-1.0,59.82,-1.0,49.67,-1.0,311.24,C1,True
028953,0,-9.87,-14.56,-308.31,-1.0,14.56,-1.0,9.87,-1.0,308.31,C1,True
120028,3,50.99,59.23,178.83,1.0,59.23,1.0,50.99,1.0,178.83,C1,True
061423,1,-69.28,-85.34,-683.8,-1.0,85.34,-1.0,69.28,-1.0,683.8,C1,True
006877,3,-55.31,-65.12,-236.63,-1.0,65.12,-1.0,55.31,-1.0,236.63,C1,True
059932,1,-68.0,-79.13,-246.55,-1.0,79.13,-1.0,68.0,-1.0,246.55,C1,True
092231,5,-3.36,-3.83,-7.76,-1.0,3.83,-1.0,3.36,-1.0,7.76,C1,True
041753,2,-244.29,-289.35,-1175.75,-1.0,289.35,-1.0,244.29,-1.0,1175.75,C1,True
043848,0,1.58,12.69,-497.3,1.0,12.69,1.0,1.58,-1.0,497.3,C1,True
091462,3,57.69,67.01,198.7,1.0,67.01,1.0,57.69,1.0,198.7,C1,True
124239,0,-1.09,-1.36,-15.28,-1.0,1.36,-1.0,1.09,-1.0,15.28,Cs,False
016851,2,55.17,68.22,515.7,1.0,68.22,1.0,55.17,1.0,515.7,C1,True
094698,3,22.27,25.84,75.95,1.0,25.84,1.0,22.27,1.0,75.95,C1,True
102873,1,188.53,221.54,791.56,1.0,221.54,1.0,188.53,1.0,791.56,C1,True
113300,1,-89.61,-119.99,-3030.23,-1.0,119.99,-1.0,89.61,-1.0,3030.23,C1,True
067548,4,72.71,86.04,349.39,1.0,86.04,1.0,72.71,1.0,349.39,C1,True
071072,3,408.07,487.86,2278.58,1.0,487.86,1.0,408.07,1.0,2278.58,C1,True
070360,4,-30.48,-34.75,-75.29,-1.0,34.75,-1.0,30.48,-1.0,75.29,C1,True
017647,2,-103.87,-119.93,-321.7,-1.0,119.93,-1.0,103.87,-1.0,321.7,C1,True
041149,3,10.36,11.23,-10.66,1.0,11.23,1.0,10.36,-1.0,10.66,C1,True
057899,3,-178.67,-218.66,-1557.31,-1.0,218.66,-1.0,178.67,-1.0,1557.31,C1,True
047911,0,-60.28,-69.61,-191.32,-1.0,69.61,-1.0,60.28,-1.0,191.32,C1,True
018794,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cs,False
082583,4,667.48,796.39,3661.48,1.0,796.39,1.0,667.48,1.0,3661.48,C1,True
047379,1,8.92,10.77,63.77,1.0,10.77,1.0,8.92,1.0,63.77,C1,True
087926,2,144.22,169.44,614.49,1.0,169.44,1.0,144.22,1.0,614.49,C1,True
122658,1,-155.71,-181.47,-575.87,-1.0,181.47,-1.0,155.71,-1.0,575.87,C1,True
063864,3,58.69,70.29,319.08,1.0,70.29,1.0,58.69,1.0,319.08,C1,True
047794,2,-110.56,-128.63,-389.83,-1.0,128.63,-1.0,110.56,-1.0,389.83,C1,True
062831,3,-51.81,-60.84,-214.79,-1.0,60.84,-1.0,51.81,-1.0,214.79,C1,True
030596,0,-11.6,-13.92,-55.18,-1.0,13.92,-1.0,11.6,-1.0,55.18,C1,True
077813,3,-173.47,-213.15,-1717.45,-1.0,213.15,-1.0,173.47,-1.0,1717.45,C1,True
042507,1,29.81,35.51,121.86,1.0,35.51,1.0,29.81,1.0,121.86,C1,True
012253,2,-28.77,-33.48,-94.97,-1.0,33.48,-1.0,28.77,-1.0,94.97,C1,True
095062,3,13.7,16.13,56.68,1.0,16.13,1.0,13.7,1.0,56.68,C1,True
117504,1,86.25,100.69,328.14,1.0,100.69,1.0,86.25,1.0,328.14,C1,True
043866,1,-84.17,-96.96,-184.06,-1.0,96.96,-1.0,84.17,-1.0,184.06,C1,True
034321,1,81.41,95.01,302.76,1.0,95.01,1.0,81.41,1.0,302.76,C1,True
097662,2,-41.69,-49.33,-198.85,-1.0,49.33,-1.0,41.69,-1.0,198.85,C1,True
119162,2,12.24,14.31,47.21,1.0,14.31,1.0,12.24,1.0,47.21,C1,True
018233,3,-304.66,-365.67,-2230.79,-1.0,365.67,-1.0,304.66,-1.0,2230.79,C1,True
132641,0,-17.01,-20.8,-142.2,-1.0,20.8,-1.0,17.01,-1.0,142.2,C1,True
043026,3,15.33,13.59,-480.95,1.0,13.59,1.0,15.33,-1.0,480.95,C1,True
020994,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cs,False
092754,1,52.97,63.67,487.54,1.0,63.67,1.0,52.97,1.0,487.54,C1,True
071554,4,-85.62,-104.92,-1001.65,-1.0,104.92,-1.0,85.62,-1.0,1001.65,C1,True
132136,0,-0.01,-0.01,-0.03,-1.0,0.01,-1.0,0.01,-1.0,0.03,Cs,False
037944,4,-26.44,-31.03,-105.07,-1.0,31.03,-1.0,26.44,-1.0,105.07,C1,True
003492,4,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cs,False
072255,4,-51.45,-59.43,-161.15,-1.0,59.43,-1.0,51.45,-1.0,161.15,C1,True
052439,0,4.15,4.68,3.01,1.0,4.68,1.0,4.15,1.0,3.01,C1,True
104839,0,-4.78,-5.45,-14.26,-1.0,5.45,-1.0,4.78,-1.0,14.26,C1,True
092061,3,329.25,398.52,2767.31,1.0,398.52,1.0,329.25,1.0,2767.31,C1,True
020527,0,0.16,0.2,1.23,1.0,0.2,1.0,0.16,1.0,1.23,Cs,False
023418,2,-83.41,-96.64,-281.5,-1.0,96.64,-1.0,83.41,-1.0,281.5,C1,True
002564,0,-0.01,-0.01,-0.03,-1.0,0.01,-1.0,0.01,-1.0,0.03,Cs,False
011163,1,48.77,57.2,198.78,1.0,57.2,1.0,48.77,1.0,198.78,C1,True
013615,3,-113.15,-131.97,-422.39,-1.0,131.97,-1.0,113.15,-1.0,422.39,C1,True
058793,3,172.53,210.55,1568.83,1.0,210.55,1.0,172.53,1.0,1568.83,C1,True
077389,5,-11.77,-13.55,-34.15,-1.0,13.55,-1.0,11.77,-1.0,34.15,C1,True
084424,3,106.53,126.54,616.58,1.0,126.54,1.0,106.53,1.0,616.58,C1,True
076677,3,108.2,126.34,410.58,1.0,126.34,1.0,108.2,1.0,410.58,C1,True
030356,1,60.27,68.4,92.27,1.0,68.4,1.0,60.27,1.0,92.27,C1,True
036106,4,-79.64,-93.9,-354.12,-1.0,93.9,-1.0,79.64,-1.0,354.12,C1,True
116208,2,-4.61,-5.75,-35.12,-1.0,5.75,-1.0,4.61,-1.0,35.12,C1,True
063690,2,-154.04,-179.85,-586.42,-1.0,179.85,-1.0,154.04,-1.0,586.42,C1,True
003901,0,0.02,0.02,0.09,1.0,0.02,1.0,0.02,1.0,0.09,Cs,False
063805,5,-18.58,-20.65,-20.37,-1.0,20.65,-1.0,18.58,-1.0,20.37,C1,True
108294,2,-96.25,-113.26,-419.66,-1.0,113.26,-1.0,96.25,-1.0,419.66,C1,True
033215,0,-63.11,-74.34,-278.81,-1.0,74.34,-1.0,63.11,-1.0,278.81,C1,True
078557,3,-158.24,-184.56,-590.63,-1.0,184.56,-1.0,158.24,-1.0,590.63,C1,True
126076,2,-101.55,-120.05,-473.95,-1.0,120.05,-1.0,101.55,-1.0,473.95,C1,True
097078,1,233.76,274.81,987.0,1.0,274.81,1.0,233.76,1.0,987.0,C1,True
090862,4,216.18,262.72,1505.62,1.0,262.72,1.0,216.18,1.0,1505.62,C1,True
103105,3,105.87,123.4,391.91,1.0,123.4,1.0,105.87,1.0,391.91,C1,True
055659,1,183.51,219.82,1210.2,1.0,219.82,1.0,183.51,1.0,1210.2,C1,True
066003,2,59.69,69.97,242.87,1.0,69.97,1.0,59.69,1.0,242.87,C1,True
106586,3,-82.91,-97.15,-338.8,-1.0,97.15,-1.0,82.91,-1.0,338.8,C1,True
101512,1,-208.26,-244.04,-841.44,-1.0,244.04,-1.0,208.26,-1.0,841.44,C1,True
074011,0,-0.38,-0.44,-0.71,-1.0,0.44,-1.0,0.38,-1.0,0.71,C1,True
003243,2,-188.74,-219.44,-671.02,-1.0,219.44,-1.0,188.74,-1.0,671.02,C2,True
077221,3,83.49,97.83,188.73,1.0,97.83,1.0,83.49,1.0,188.73,C1,True
012616,1,-50.53,-62.34,-687.63,-1.0,62.34,-1.0,50.53,-1.0,687.63,C1,True
130945,0,-111.77,-138.16,-1220.84,-1.0,138.16,-1.0,111.77,-1.0,1220.84,C1,True
084353,3,-220.74,-260.52,-989.48,-1.0,260.52,-1.0,220.74,-1.0,989.48,C1,True
115481,1,-30.49,-35.56,-116.33,-1.0,35.56,-1.0,30.49,-1.0,116.33,C1,True
125590,0,1.02,1.19,3.77,1.0,1.19,1.0,1.02,1.0,3.77,Cs,False
024855,0,-210.98,-266.26,-9433.24,-1.0,266.26,-1.0,210.98,-1.0,9433.24,C1,True
078171,4,-53.99,-64.34,-285.14,-1.0,64.34,-1.0,53.99,-1.0,285.14,C1,True
107406,3,-38.6,-44.99,-142.47,-1.0,44.99,-1.0,38.6,-1.0,142.47,C1,True
026661,0,0.25,0.29,1.15,1.0,0.29,1.0,0.25,1.0,1.15,Cs,False
046752,4,-95.9,-113.52,-464.79,-1.0,113.52,-1.0,95.9,-1.0,464.79,C1,True
046952,4,-45.82,-54.05,-207.93,-1.0,54.05,-1.0,45.82,-1.0,207.93,C1,True
081645,3,30.2,35.73,141.04,1.0,35.73,1.0,30.2,1.0,141.04,C1,True
054831,3,-30.65,-35.7,-107.96,-1.0,35.7,-1.0,30.65,-1.0,107.96,C1,True
038816,3,-21.35,-26.28,-160.3,-1.0,26.28,-1.0,21.35,-1.0,160.3,C1,True
076501,5,-3.33,-4.23,-28.88,-1.0,4.23,-1.0,3.33,-1.0,28.88,C1,True
070688,2,209.5,252.22,1599.12,1.0,252.22,1.0,209.5,1.0,1599.12,C1,True
056183,0,-36.99,-42.85,-124.21,-1.0,42.85,-1.0,36.99,-1.0,124.21,C1,True
011123,2,63.86,74.41,241.6,1.0,74.41,1.0,63.86,1.0,241.6,C1,True
041764,4,-64.63,-76.03,-276.81,-1.0,76.03,-1.0,64.63,-1.0,276.81,C1,True
082666,4,30.32,36.11,151.41,1.0,36.11,1.0,30.32,1.0,151.41,C1,True
051065,4,10.36,12.31,50.86,1.0,12.31,1.0,10.36,1.0,50.86,C1,True
126307,0,-62.07,-72.73,-251.48,-1.0,72.73,-1.0,62.07,-1.0,251.48,C1,True
133180,0,0.48,0.59,3.76,1.0,0.59,1.0,0.48,1.0,3.76,Cs,False
038696,4,13.3,15.51,49.33,1.0,15.51,1.0,13.3,1.0,49.33,C1,True
023122,1,172.07,202.21,728.59,1.0,202.21,1.0,172.07,1.0,728.59,C1,True
002149,2,-70.02,-81.44,-246.72,-1.0,81.44,-1.0,70.02,-1.0,246.72,C1,True
084514,3,94.25,111.94,497.22,1.0,111.94,1.0,94.25,1.0,497.22,C1,True
077754,3,117.71,142.72,783.33,1.0,142.72,1.0,117.71,1.0,783.33,C1,True
099515,1,2.05,2.54,15.25,1.0,2.54,1.0,2.05,1.0,15.25,C1,True
064802,0,71.24,84.87,381.29,1.0,84.87,1.0,71.24,1.0,381.29,C1,True
110769,3,149.44,174.54,574.42,1.0,174.54,1.0,149.44,1.0,574.42,C1,True
011029,3,-44.19,-53.48,-269.33,-1.0,53.48,-1.0,44.19,-1.0,269.33,C1,True
092075,3,75.84,88.53,284.66,1.0,88.53,1.0,75.84,1.0,284.66,C1,True
130687,0,-0.37,-0.43,-1.61,-1.0,0.43,-1.0,0.37,-1.0,1.61,Cs,False
022652,0,-246.95,-329.51,-60564.08,-1.0,329.51,-1.0,246.95,-1.0,60564.08,C1,True
010539,1,-37.1,-43.8,-168.48,-1.0,43.8,-1.0,37.1,-1.0,168.48,C1,True
005836,1,-57.66,-69.6,-448.66,-1.0,69.6,-1.0,57.66,-1.0,448.66,C1,True
038110,3,295.1,352.36,1640.39,1.0,352.36,1.0,295.1,1.0,1640.39,C1,True
112140,0,-60.5,-70.97,-551.95,-1.0,70.97,-1.0,60.5,-1.0,551.95,C1,True
123864,0,92.63,108.91,387.78,1.0,108.91,1.0,92.63,1.0,387.78,C1,True
111217,4,12.26,14.48,54.18,1.0,14.48,1.0,12.26,1.0,54.18,C1,True
089711,2,90.9,105.79,328.43,1.0,105.79,1.0,90.9,1.0,328.43,C1,True
045698,1,-10.74,-15.01,-206.83,-1.0,15.01,-1.0,10.74,-1.0,206.83,C1,True
050410,2,-45.72,-55.3,-397.91,-1.0,55.3,-1.0,45.72,-1.0,397.91,C1,True
101353,3,-166.79,-193.97,-595.88,-1.0,193.97,-1.0,166.79,-1.0,595.88,C1,True
024522,0,0.06,0.07,0.35,1.0,0.07,1.0,0.06,1.0,0.35,Cs,False
114991,2,-46.64,-55.72,-255.65,-1.0,55.72,-1.0,46.64,-1.0,255.65,C1,True
133071,0,11.95,13.08,-33.3,1.0,13.08,1.0,11.95,-1.0,33.3,C1,True
107075,3,103.54,120.6,378.63,1.0,120.6,1.0,103.54,1.0,378.63,C1,True
002973,2,-108.47,-126.02,-381.17,-1.0,126.02,-1.0,108.47,-1.0,381.17,C1,True
112218,2,-41.81,-51.85,-399.63,-1.0,51.85,-1.0,41.81,-1.0,399.63,C1,True
131138,0,-95.02,-111.59,-398.22,-1.0,111.59,-1.0,95.02,-1.0,398.22,C1,True
065980,2,29.3,34.37,120.58,1.0,34.37,1.0,29.3,1.0,120.58,C1,True
091849,3,168.3,197.2,673.86,1.0,197.2,1.0,168.3,1.0,673.86,C1,True
034925,5,-0.02,-0.02,-0.06,-1.0,0.02,-1.0,0.02,-1.0,0.06,Cs,False
023868,0,0.25,0.29,0.98,1.0,0.29,1.0,0.25,1.0,0.98,C1,True
028788,0,21.03,25.02,102.64,1.0,25.02,1.0,21.03,1.0,102.64,C1,True
045775,1,-266.49,-311.71,-1036.36,-1.0,311.71,-1.0,266.49,-1.0,1036.36,C1,True
020020,2,55.47,64.42,194.01,1.0,64.42,1.0,55.47,1.0,194.01,C1,True
102854,1,17.13,19.95,59.92,1.0,19.95,1.0,17.13,1.0,59.92,C1,True
104739,2,65.97,76.59,230.23,1.0,76.59,1.0,65.97,1.0,230.23,C1,True
070785,4,-0.01,-0.01,-0.04,-1.0,0.01,-1.0,0.01,-1.0,0.04,Cs,False
004772,0,-21.38,-25.6,-120.83,-1.0,25.6,-1.0,21.38,-1.0,120.83,C1,True
114601,2,326.23,392.0,2350.91,1.0,392.0,1.0,326.23,1.0,2350.91,C1,True
082635,5,-32.58,-38.06,-125.27,-1.0,38.06,-1.0,32.58,-1.0,125.27,C1,True
060147,1,-13.4,-15.14,-25.52,-1.0,15.14,-1.0,13.4,-1.0,25.52,C1,True
077536,3,-23.35,-26.81,-64.39,-1.0,26.81,-1.0,23.35,-1.0,64.39,C1,True
027070,0,260.32,308.93,1324.49,1.0,308.93,1.0,260.32,1.0,1324.49,C1,True
016384,3,63.66,76.29,453.28,1.0,76.29,1.0,63.66,1.0,453.28,C1,True
085748,4,76.45,89.69,311.81,1.0,89.69,1.0,76.45,1.0,311.81,C1,True
099940,1,-63.67,-74.66,-257.49,-1.0,74.66,-1.0,63.67,-1.0,257.49,C1,True
121657,1,-43.17,-51.5,-224.88,-1.0,51.5,-1.0,43.17,-1.0,224.88,C1,True
036122,2,43.45,53.52,314.73,1.0,53.52,1.0,43.45,1.0,314.73,C1,True
062525,1,-96.94,-114.86,-546.91,-1.0,114.86,-1.0,96.94,-1.0,546.91,C1,True
001686,1,-9.47,-10.74,-16.92,-1.0,10.74,-1.0,9.47,-1.0,16.92,C1,True
001547,1,130.25,152.63,524.32,1.0,152.63,1.0,130.25,1.0,524.32,C1,True
043137,3,253.89,306.17,2070.78,1.0,306.17,1.0,253.89,1.0,2070.78,C1,True
022761,2,-176.72,-205.25,-595.67,-1.0,205.25,-1.0,176.72,-1.0,595.67,C1,True
042414,0,173.36,203.57,709.07,1.0,203.57,1.0,173.36,1.0,709.07,C1,True
068621,3,-20.98,-24.52,-80.85,-1.0,24.52,-1.0,20.98,-1.0,80.85,C1,True
091820,3,-26.52,-30.8,-98.86,-1.0,30.8,-1.0,26.52,-1.0,98.86,C1,True
116049,1,-225.06,-265.8,-1068.53,-1.0,265.8,-1.0,225.06,-1.0,1068.53,C1,True
014651,0,-2.82,-3.34,-12.64,-1.0,3.34,-1.0,2.82,-1.0,12.64,C1,True
130817,0,0.3,0.36,-0.27,1.0,0.36,1.0,0.3,-1.0,0.27,Cs,False
046758,4,-82.52,-97.54,-387.27,-1.0,97.54,-1.0,82.52,-1.0,387.27,C1,True
075831,3,51.46,61.8,341.39,1.0,61.8,1.0,51.46,1.0,341.39,C1,True
053642,0,-0.2,-0.23,0.76,-1.0,0.23,-1.0,0.2,1.0,0.76,Cs,False
100002,1,-124.7,-151.71,-971.72,-1.0,151.71,-1.0,124.7,-1.0,971.72,C1,True
123773,0,0.26,0.31,0.99,1.0,0.31,1.0,0.26,1.0,0.99,Cs,False
097582,2,115.49,135.35,464.73,1.0,135.35,1.0,115.49,1.0,464.73,C1,True
055100,2,45.62,52.55,88.5,1.0,52.55,1.0,45.62,1.0,88.5,C1,True
039183,1,397.99,481.6,2704.16,1.0,481.6,1.0,397.99,1.0,2704.16,C1,True
052130,0,96.16,116.35,773.42,1.0,116.35,1.0,96.16,1.0,773.42,C1,True
098830,1,77.47,90.43,296.09,1.0,90.43,1.0,77.47,1.0,296.09,C1,True
130504,0,-0.04,-0.05,-0.49,-1.0,0.05,-1.0,0.04,-1.0,0.49,Cs,False
056074,0,-0.15,-0.17,-0.41,-1.0,0.17,-1.0,0.15,-1.0,0.41,Cs,False
030182,1,-39.47,-46.96,-210.98,-1.0,46.96,-1.0,39.47,-1.0,210.98,C1,True
114104,3,81.17,94.46,292.51,1.0,94.46,1.0,81.17,1.0,292.51,C1,True
021515,0,-23.89,-28.21,-118.55,-1.0,28.21,-1.0,23.89,-1.0,118.55,C1,True
125497,0,-0.14,-0.16,-0.63,-1.0,0.16,-1.0,0.14,-1.0,0.63,Cs,False
010367,0,-0.06,-0.08,-0.27,-1.0,0.08,-1.0,0.06,-1.0,0.27,Cs,False
123383,0,177.88,205.62,540.24,1.0,205.62,1.0,177.88,1.0,540.24,C1,True
092239,4,30.01,34.75,101.0,1.0,34.75,1.0,30.01,1.0,101.0,C1,True
085364,2,-173.15,-204.92,-797.26,-1.0,204.92,-1.0,173.15,-1.0,797.26,C1,True
061626,3,71.31,83.03,260.16,1.0,83.03,1.0,71.31,1.0,260.16,C1,True
016575,2,-17.6,-20.56,-66.48,-1.0,20.56,-1.0,17.6,-1.0,66.48,C1,True
017374,3,-32.44,-37.48,-103.78,-1.0,37.48,-1.0,32.44,-1.0,103.78,C1,True
105185,2,117.29,136.91,435.2,1.0,136.91,1.0,117.29,1.0,435.2,C1,True
039318,4,25.39,29.46,87.63,1.0,29.46,1.0,25.39,1.0,87.63,C1,True
022922,2,124.24,147.31,603.46,1.0,147.31,1.0,124.24,1.0,603.46,C1,True
085253,2,97.7,123.7,1638.1,1.0,123.7,1.0,97.7,1.0,1638.1,C1,True
089897,2,-125.73,-146.5,-462.85,-1.0,146.5,-1.0,125.73,-1.0,462.85,C1,True
110726,3,136.79,160.83,577.9,1.0,160.83,1.0,136.79,1.0,577.9,C1,True
114653,3,-25.56,-31.0,-187.08,-1.0,31.0,-1.0,25.56,-1.0,187.08,C1,True
035652,1,-109.4,-131.84,-743.6,-1.0,131.84,-1.0,109.4,-1.0,743.6,C1,True
027577,0,-0.0,-0.0,-0.01,0.0,0.0,0.0,0.0,-1.0,0.01,Cs,False
072738,3,41.61,48.06,133.54,1.0,48.06,1.0,41.61,1.0,133.54,C1,True
099208,0,19.28,22.31,58.5,1.0,22.31,1.0,19.28,1.0,58.5,C1,True
097959,0,29.09,33.64,92.02,1.0,33.64,1.0,29.09,1.0,92.02,C1,True
