xyz,smiles_gdb9,smiles,A_GHz,B_GHz,C_GHz,mu_Debye,alpha_Bohr3,homo_Hartree,lumo_Hartree,gap_Hartree,r2_Bohr2,zpve_Hartree,U0_Hartree,U_Hartree,H_Hartree,G_Hartree,Cv_cal/mol/K
dsC7O2H10nsd/dsC7O2H10nsd_1292.xyz,CC(C)C1C2OC(=O)C12,CC(C)[C@@H]1[C@H]2OC(=O)[C@@H]12,3.8760813,0.9544667,0.8267914,4.6269,76.21,-0.2743,0.00367,0.27797,1409.0886,0.155515,-422.558673,-422.549719,-422.548775,-422.592526,33.06
dsC7O2H10nsd/dsC7O2H10nsd_1293.xyz,CC(O)C1C2CC(=O)C12,C[C@H](O)[C@H]1[C@@H]2CC(=O)[C@H]12,3.7058761,0.9552803,0.8172614,2.7536,77.25,-0.24382,-0.01179,0.23203,1402.3626,0.155377,-422.550975,-422.54193,-422.540986,-422.584896,33.699
dsC7O2H10nsd/dsC7O2H10nsd_1294.xyz,CC(C)C1C2OC1C2=O,CC(C)[C@@H]1[C@H]2O[C@@H]1C2=O,2.6996633,1.1583467,1.1084944,3.0447,75.57,-0.2582,-0.0122,0.246,1225.1458,0.15466,-422.503323,-422.494312,-422.493368,-422.537346,33.248
dsC7O2H10nsd/dsC7O2H10nsd_1295.xyz,CC(O)C1C2CC1C2=O,C[C@@H](O)[C@H]1[C@@H]2C[C@H]1C2=O,2.715796,1.190838,1.1285259,2.3203,75.84,-0.24673,0.00804,0.25477,1194.7451,0.155947,-422.530308,-422.521487,-422.520543,-422.563995,33.043
dsC7O2H10nsd/dsC7O2H10nsd_1296.xyz,CC(O)C1C2OC1C=C2,C[C@@H](O)[C@@H]1[C@@H]2O[C@H]1C=C2,3.4448375,1.2101366,1.0940746,1.6368,74.95,-0.23386,0.00146,0.23532,1170.8259,0.156255,-422.513938,-422.505537,-422.504593,-422.546921,32.364
dsC7O2H10nsd/dsC7O2H10nsd_1297.xyz,CC(C)C1C2OC2C1=O,CC(C)[C@@H]1[C@H]2O[C@H]2C1=O,2.5660318,1.3774185,0.9766465,2.7587,75.68,-0.24306,-0.02945,0.21361,1227.2573,0.154781,-422.533123,-422.52405,-422.523106,-422.566994,33.415
dsC7O2H10nsd/dsC7O2H10nsd_1298.xyz,CC(O)C1C2CC2C1=O,C[C@@H](O)[C@H]1[C@@H]2C[C@@H]2C1=O,2.6736169,1.3941771,0.9939842,3.9615,76.37,-0.24878,-0.01868,0.2301,1204.0075,0.156216,-422.553785,-422.545069,-422.544125,-422.587085,32.97
dsC7O2H10nsd/dsC7O2H10nsd_1299.xyz,CC(O)C1C=CC2OC12,C[C@H](O)[C@H]1C=C[C@@H]2O[C@H]12,3.211546,1.2203261,0.9720117,1.1287,75.66,-0.24435,0.0011,0.24545,1225.6989,0.156273,-422.546202,-422.537604,-422.53666,-422.579478,32.711
dsC7O2H10nsd/dsC7O2H10nsd_1300.xyz,CC(O)C1C=CCC1=O,C[C@@H](O)[C@@H]1C=CCC1=O,2.5564673,1.4428082,1.1454774,3.4082,76.12,-0.24962,-0.03126,0.21836,1129.7515,0.156228,-422.594187,-422.585362,-422.584418,-422.627731,33.257
dsC7O2H10nsd/dsC7O2H10nsd_1301.xyz,CC(C)C1OC(=O)C=C1,CC(C)[C@@H]1OC(=O)C=C1,2.993787,1.1867774,1.0729269,4.6377,77.53,-0.26738,-0.04354,0.22384,1213.8821,0.156488,-422.613602,-422.604713,-422.603769,-422.647334,32.831
dsC7O2H10nsd/dsC7O2H10nsd_1302.xyz,CC(O)C1CC(=O)C=C1,C[C@@H](O)[C@@H]1CC(=O)C=C1,3.4597393,1.029803,0.8430646,4.4289,78.77,-0.2363,-0.0459,0.1904,1358.3881,0.156139,-422.596928,-422.587807,-422.586863,-422.631367,33.662
dsC7O2H10nsd/dsC7O2H10nsd_1303.xyz,CC(O)C1CC(O1)C#C,C[C@@H](O)[C@@H]1C[C@@H](O1)C#C,3.0133739,0.9532468,0.9182962,1.1465,77.72,-0.24876,0.02027,0.26903,1377.5229,0.154133,-422.506433,-422.496578,-422.495634,-422.541904,35.741
dsC7O2H10nsd/dsC7O2H10nsd_1304.xyz,CC(O)C1CC1(O)C#C,C[C@@H](O)[C@@H]1C[C@@]1(O)C#C,2.9520569,0.9813256,0.9362952,1.5662,79.23,-0.24101,0.03148,0.27249,1351.6038,0.152956,-422.510394,-422.500016,-422.499071,-422.54561,38.217
dsC7O2H10nsd/dsC7O2H10nsd_1305.xyz,CC(O)C1OC1(C)C#C,C[C@@H](O)[C@H]1O[C@@]1(C)C#C,2.4379868,1.2188859,0.9572267,0.8337,77.88,-0.26042,0.02101,0.28143,1292.2003,0.152483,-422.507279,-422.4969,-422.495956,-422.542765,37.759
dsC7O2H10nsd/dsC7O2H10nsd_1306.xyz,CC(O)C1OC1CC#C,C[C@H](O)[C@@H]1O[C@H]1CC#C,4.862502,0.6963447,0.6448473,1.5981,78.54,-0.26109,0.04529,0.30638,1731.6571,0.15314,-422.505823,-422.495519,-422.494574,-422.541739,36.771
dsC7O2H10nsd/dsC7O2H10nsd_1307.xyz,CC(O)C1CC=CC1=O,C[C@H](O)[C@H]1CC=CC1=O,2.5635938,1.3949956,1.0878465,2.7947,77.13,-0.24206,-0.04773,0.19433,1167.1772,0.156623,-422.600667,-422.59169,-422.590746,-422.634681,33.217
dsC7O2H10nsd/dsC7O2H10nsd_1308.xyz,CC(O)C1COC1C#C,C[C@@H](O)[C@@H]1CO[C@H]1C#C,2.5141158,1.1537506,0.8659502,2.7539,77.82,-0.25149,0.01951,0.271,1347.1611,0.154036,-422.502718,-422.492756,-422.491812,-422.538252,35.692
dsC7O2H10nsd/dsC7O2H10nsd_1309.xyz,CC(O)C1OCC1C#C,C[C@H](O)[C@@H]1OC[C@H]1C#C,2.5177362,1.1699249,0.8787311,0.6828,77.99,-0.24954,0.04012,0.28966,1344.0728,0.154109,-422.50696,-422.496999,-422.496055,-422.542318,35.788
dsC7O2H10nsd/dsC7O2H10nsd_1310.xyz,CC(O)CC#CC(C)=O,C[C@H](O)CC#CC(=O)C,4.2896702,0.6190166,0.5549278,2.3,84.21,-0.25959,-0.05184,0.20775,1977.8514,0.152917,-422.550844,-422.539821,-422.538877,-422.589307,37.515
dsC7O2H10nsd/dsC7O2H10nsd_1311.xyz,CC(O)CC#CC1CO1,C[C@H](O)CC#C[C@@H]1CO1,4.8551107,0.5822029,0.5442874,1.6776,82.77,-0.24587,0.02296,0.26883,2004.4088,0.154254,-422.502302,-422.492016,-422.491072,-422.539554,35.821
dsC7O2H10nsd/dsC7O2H10nsd_1312.xyz,CC(O)CC#CCC=O,C[C@H](O)CC#CCC=O,4.4744552,0.5515241,0.5134261,2.9562,82.74,-0.2537,-0.03292,0.22078,2230.2144,0.152947,-422.542899,-422.531978,-422.531034,-422.581887,36.971
dsC7O2H10nsd/dsC7O2H10nsd_1313.xyz,CC(C)OC(=O)CC#C,CC(C)OC(=O)CC#C,2.386273,1.0283634,0.8586997,1.6951,77.72,-0.25771,0.01123,0.26894,1441.5336,0.152844,-422.563548,-422.552888,-422.551944,-422.601107,37.118
dsC7O2H10nsd/dsC7O2H10nsd_1314.xyz,CC(O)CC(=O)CC#C,C[C@H](O)CC(=O)CC#C,2.0265283,1.2807066,0.938249,3.0792,77.89,-0.24932,-0.02905,0.22027,1315.9237,0.152845,-422.544624,-422.534122,-422.533178,-422.580596,37.478
dsC7O2H10nsd/dsC7O2H10nsd_1315.xyz,CC(C)OC(C=O)C#C,CC(C)O[C@H](C=O)C#C,2.2197394,1.098848,0.7883495,2.701,79.65,-0.25002,-0.03571,0.21431,1466.9682,0.1514,-422.518958,-422.50805,-422.507106,-422.556231,37.671
dsC7O2H10nsd/dsC7O2H10nsd_1316.xyz,CC(O)CC(C=O)C#C,C[C@H](O)C[C@H](C=O)C#C,2.0468136,1.0361324,0.8122744,3.7525,79.05,-0.24929,-0.02795,0.22134,1477.5793,0.15234,-422.53798,-422.52709,-422.526146,-422.575173,37.829
dsC7O2H10nsd/dsC7O2H10nsd_1317.xyz,CC(O)CC1(CO1)C#C,C[C@H](O)C[C@]1(CO1)C#C,2.4352862,1.1652255,0.9433569,2.9055,78.03,-0.25324,0.01445,0.26769,1317.7183,0.153517,-422.505956,-422.496041,-422.495097,-422.540891,36.551
dsC7O2H10nsd/dsC7O2H10nsd_1318.xyz,CC(O)CC1OC1C#C,C[C@H](O)C[C@@H]1O[C@H]1C#C,5.7400756,0.7081838,0.6606458,2.8224,80.7,-0.25672,0.01055,0.26727,1691.4738,0.153792,-422.504713,-422.494767,-422.493823,-422.539846,36.183
dsC7O2H10nsd/dsC7O2H10nsd_1319.xyz,CC(C)OCC#CC=O,CC(C)OCC#CC=O,5.8826307,0.4941314,0.4698919,4.1246,85.89,-0.26654,-0.06081,0.20573,2290.6747,0.152527,-422.519161,-422.508171,-422.507227,-422.557234,36.611
dsC7O2H10nsd/dsC7O2H10nsd_1320.xyz,CC(O)CCC#CC=O,C[C@H](O)CCC#CC=O,4.8582117,0.4925156,0.4645147,4.9329,85.19,-0.25943,-0.05373,0.2057,2295.5335,0.15325,-422.538484,-422.527483,-422.526539,-422.576928,36.914
dsC7O2H10nsd/dsC7O2H10nsd_1321.xyz,CC(C)COC(=O)C#C,CC(C)COC(=O)C#C,3.6997237,0.7678403,0.6709999,2.1112,80.44,-0.27761,-0.03981,0.2378,1690.2874,0.153336,-422.552889,-422.542344,-422.5414,-422.589523,36.727
dsC7O2H10nsd/dsC7O2H10nsd_1322.xyz,CC(C)OCC(=O)C#C,CC(C)OCC(=O)C#C,2.4956182,1.0398925,0.922759,2.344,78.34,-0.24801,-0.06149,0.18652,1372.938,0.152263,-422.523308,-422.51265,-422.511706,-422.560118,37.223
dsC7O2H10nsd/dsC7O2H10nsd_1323.xyz,CC(O)CCC(=O)C#C,C[C@H](O)CCC(=O)C#C,2.9977415,0.7648924,0.6538403,3.2252,79.5,-0.25852,-0.05677,0.20175,1705.922,0.153006,-422.539508,-422.528799,-422.527855,-422.576717,37.405
dsC7O2H10nsd/dsC7O2H10nsd_1324.xyz,CC(C1CC1)C(=O)C=O,C[C@@H](C1CC1)C(=O)C=O,2.0195473,1.4053198,1.0008699,1.233,76.7,-0.24621,-0.09356,0.15265,1250.9219,0.154262,-422.562956,-422.553117,-422.552173,-422.598343,34.59
dsC7O2H10nsd/dsC7O2H10nsd_1325.xyz,CC(C=O)(C=O)C1CC1,CC(C=O)(C=O)C1CC1,2.0505438,1.415645,1.2179041,2.9425,75.49,-0.24812,-0.03624,0.21188,1152.1798,0.153252,-422.559156,-422.549083,-422.548139,-422.595334,35.143
dsC7O2H10nsd/dsC7O2H10nsd_1326.xyz,CC(C=O)C(=O)C1CC1,C[C@@H](C=O)C(=O)C1CC1,2.4098363,1.2224322,0.9088328,0.8848,78.35,-0.25077,-0.04866,0.20211,1323.4,0.15415,-422.57297,-422.563031,-422.562087,-422.608931,34.554
dsC7O2H10nsd/dsC7O2H10nsd_1327.xyz,CC(C)(C#C)C(O)C=O,CC(C)(C#C)[C@@H](O)C=O,2.047553,1.3551623,1.2129834,2.3427,77.38,-0.26211,-0.03971,0.2224,1174.2516,0.152219,-422.541734,-422.531238,-422.530294,-422.576817,38.198
dsC7O2H10nsd/dsC7O2H10nsd_1328.xyz,CC(C=O)C(C)(O)C#C,C[C@@H](C=O)[C@@](C)(O)C#C,2.5157131,1.1783778,1.0250468,3.2396,78.09,-0.24463,-0.02299,0.22164,1246.3002,0.151369,-422.54042,-422.529382,-422.528437,-422.577053,39.083
dsC7O2H10nsd/dsC7O2H10nsd_1329.xyz,CC(C=O)C1(CC1)C=O,C[C@H](C=O)C1(CC1)C=O,1.9031851,1.454341,1.4225035,3.8869,76.47,-0.2486,-0.02102,0.22758,1111.5232,0.153634,-422.568365,-422.558584,-422.55764,-422.603216,34.76
dsC7O2H10nsd/dsC7O2H10nsd_1330.xyz,CC(C=O)C12CC(C1)O2,C[C@H](C=O)[C@@]12C[C@@H](C1)O2,2.869607,1.2843291,1.06344,2.8683,76.14,-0.24121,-0.02396,0.21725,1178.9286,0.154729,-422.504985,-422.495996,-422.495052,-422.540208,32.585
dsC7O2H10nsd/dsC7O2H10nsd_1331.xyz,OC(C=O)C12CC(C1)C2,O[C@H](C=O)[C@@]12C[C@@H](C1)C2,2.5956791,1.4347331,1.1123434,1.6386,75.76,-0.2465,-0.03261,0.21389,1132.511,0.15572,-422.517229,-422.508425,-422.507481,-422.552488,32.246
dsC7O2H10nsd/dsC7O2H10nsd_1332.xyz,CC(C=O)C12CC1CO2,C[C@H](C=O)[C@]12C[C@H]1CO2,2.6658153,1.236389,1.1032175,2.4057,76.09,-0.23199,-0.02104,0.21095,1193.3009,0.154849,-422.523047,-422.513907,-422.512962,-422.557636,32.996
dsC7O2H10nsd/dsC7O2H10nsd_1333.xyz,CC(C=O)C12CC1OC2,C[C@H](C=O)[C@@]12C[C@@H]1OC2,2.613622,1.2920073,1.0446897,2.8704,75.17,-0.23911,-0.03361,0.2055,1197.4689,0.154588,-422.517181,-422.50793,-422.506986,-422.553052,32.983
dsC7O2H10nsd/dsC7O2H10nsd_1334.xyz,CC(C=O)C12CCC1O2,C[C@H](C=O)[C@]12CC[C@H]1O2,2.947333,1.1766164,1.0141771,2.4554,75.76,-0.24278,-0.02517,0.21761,1237.4668,0.154642,-422.530935,-422.521695,-422.52075,-422.566022,33.12
dsC7O2H10nsd/dsC7O2H10nsd_1335.xyz,OC(C=O)C12CC1CC2,O[C@H](C=O)[C@]12C[C@H]1CC2,2.6838717,1.3092123,1.040762,2.9994,76.08,-0.24156,-0.02435,0.21721,1189.9407,0.155203,-422.534097,-422.524962,-422.524018,-422.568619,33.292
dsC7O2H10nsd/dsC7O2H10nsd_1336.xyz,CC(C=O)C1=CCOC1,C[C@@H](C=O)C1=CCOC1,3.0469043,0.9832541,0.8957004,1.9061,79.46,-0.23184,-0.03193,0.19991,1366.7125,0.155274,-422.565108,-422.555602,-422.554658,-422.600878,32.913
dsC7O2H10nsd/dsC7O2H10nsd_1337.xyz,OC(C=O)C1=CCCC1,O[C@H](C=O)C1=CCCC1,2.6581766,1.1836927,0.9199244,3.0208,79.08,-0.236,-0.0308,0.2052,1299.0784,0.155966,-422.579494,-422.570244,-422.5693,-422.614093,33.195
dsC7O2H10nsd/dsC7O2H10nsd_1338.xyz,CC(C=O)C1C2CC1O2,C[C@H](C=O)[C@H]1[C@@H]2C[C@H]1O2,2.7929043,1.2789869,1.0399056,2.2665,75.85,-0.24177,-0.02195,0.21982,1201.1266,0.155058,-422.498861,-422.490155,-422.489211,-422.53281,31.94
dsC7O2H10nsd/dsC7O2H10nsd_1339.xyz,OC(C=O)C1C2CC1C2,O[C@H](C=O)[C@@H]1[C@H]2C[C@@H]1C2,2.749763,1.2676441,1.0236127,2.7845,76.13,-0.25182,-0.02648,0.22534,1204.3193,0.156015,-422.51206,-422.503363,-422.502419,-422.546362,31.926
dsC7O2H10nsd/dsC7O2H10nsd_1340.xyz,CC(C=O)C1C2COC12,C[C@H](C=O)[C@H]1[C@@H]2CO[C@H]12,3.1066595,1.0488657,0.8480471,1.0928,76.63,-0.23545,-0.02371,0.21174,1360.5493,0.154845,-422.516922,-422.507782,-422.506838,-422.551881,32.644
dsC7O2H10nsd/dsC7O2H10nsd_1341.xyz,OC(C=O)C1C2CCC12,O[C@H](C=O)[C@@H]1[C@H]2CC[C@@H]12,2.9855742,1.1014839,0.867842,3.127,76.27,-0.24819,-0.02617,0.22202,1335.6013,0.15539,-422.531504,-422.522402,-422.521458,-422.566089,32.953
dsC7O2H10nsd/dsC7O2H10nsd_1342.xyz,CC(C=O)C1CC(=O)C1,C[C@H](C=O)C1CC(=O)C1,3.0562938,0.9628419,0.7738499,3.3143,77.02,-0.24798,-0.03177,0.21621,1442.1518,0.15364,-422.575538,-422.56583,-422.564886,-422.611491,34.237
dsC7O2H10nsd/dsC7O2H10nsd_1343.xyz,CC(C=O)C1CC1C=O,C[C@H](C=O)[C@H]1C[C@@H]1C=O,3.6173305,0.799553,0.6932975,1.4452,79.28,-0.25125,-0.03598,0.21527,1582.4504,0.153652,-422.566406,-422.556405,-422.555461,-422.60265,34.626
dsC7O2H10nsd/dsC7O2H10nsd_1344.xyz,CC(C=O)C1CC2OC12,C[C@H](C=O)[C@H]1C[C@@H]2O[C@H]12,3.0637881,1.1154306,0.8865458,1.7979,75.65,-0.2504,-0.0269,0.2235,1301.9185,0.154779,-422.525998,-422.516913,-422.515969,-422.560615,32.698
dsC7O2H10nsd/dsC7O2H10nsd_1345.xyz,CC(C=O)C1OC2CC12,C[C@H](C=O)[C@H]1O[C@@H]2C[C@H]12,3.9215376,1.0209657,0.8718933,3.5873,75.86,-0.24156,-0.02114,0.22042,1330.5004,0.154891,-422.522188,-422.51318,-422.512236,-422.556453,32.642
dsC7O2H10nsd/dsC7O2H10nsd_1346.xyz,OC(C=O)C1CC2CC12,O[C@H](C=O)[C@@H]1C[C@H]2C[C@@H]12,2.7155534,1.2526038,0.9317196,2.8424,75.58,-0.24983,-0.02785,0.22198,1255.8613,0.155391,-422.532368,-422.523369,-422.522424,-422.566495,32.939
dsC7O2H10nsd/dsC7O2H10nsd_1347.xyz,OC(C=O)C1CC=CC1,O[C@H](C=O)[C@@H]1CC=CC1,2.6547475,1.2660463,0.9465154,1.5804,76.77,-0.23957,-0.03218,0.20739,1243.5068,0.156143,-422.577263,-422.568216,-422.567272,-422.611702,32.928
dsC7O2H10nsd/dsC7O2H10nsd_1348.xyz,CC(C=O)C1CCC1=O,C[C@H](C=O)[C@@H]1CCC1=O,2.7305724,1.1602529,0.8594578,3.9854,76.57,-0.24473,-0.0313,0.21343,1334.2486,0.154263,-422.575438,-422.565825,-422.56488,-422.610689,33.912
dsC7O2H10nsd/dsC7O2H10nsd_1349.xyz,CC(C=O)C1OCC=C1,C[C@H](C=O)[C@H]1OCC=C1,2.5253863,1.3082113,1.0709862,2.4594,77.22,-0.23276,-0.01802,0.21474,1197.34,0.155269,-422.568462,-422.559191,-422.558247,-422.603475,32.768
dsC7O2H10nsd/dsC7O2H10nsd_1350.xyz,OC(C=O)C1CCC=C1,O[C@H](C=O)[C@@H]1CCC=C1,2.8326192,1.1717288,0.8682606,1.7349,77.86,-0.24077,-0.03309,0.20768,1315.7964,0.155902,-422.576795,-422.567609,-422.566665,-422.611556,33.092
dsC7O2H10nsd/dsC7O2H10nsd_1351.xyz,CC(C=O)C(O)CC#C,C[C@@H](C=O)[C@@H](O)CC#C,2.6400839,1.0502108,0.7974228,1.3466,78.4,-0.25563,-0.02898,0.22665,1425.5945,0.152731,-422.540371,-422.529836,-422.528892,-422.576224,37.405
dsC7O2H10nsd/dsC7O2H10nsd_1352.xyz,CC(CC#C)C(O)C=O,C[C@@H](CC#C)[C@@H](O)C=O,2.2870798,1.0601723,0.9629746,2.5378,77.52,-0.25298,-0.02916,0.22382,1336.4421,0.152423,-422.537411,-422.52668,-422.525736,-422.573916,37.725
dsC7O2H10nsd/dsC7O2H10nsd_1353.xyz,CC1(CO1)C(O)CC#C,C[C@@]1(CO1)[C@H](O)CC#C,3.4485135,0.9284111,0.8856584,2.5593,77.49,-0.26163,0.03751,0.29914,1381.549,0.153208,-422.508233,-422.498129,-422.497185,-422.543355,36.821
dsC7O2H10nsd/dsC7O2H10nsd_1354.xyz,OC(CC#C)C1(O)CC1,O[C@@H](CC#C)C1(O)CC1,2.1701446,1.3382968,1.0298425,1.8041,76.03,-0.25173,0.04653,0.29826,1226.8428,0.153879,-422.513101,-422.503186,-422.502241,-422.548049,37.096
dsC7O2H10nsd/dsC7O2H10nsd_1355.xyz,CC1OC1C(O)CC#C,C[C@@H]1O[C@H]1[C@@H](O)CC#C,4.8568782,0.7569898,0.6898589,0.8063,78.95,-0.26319,0.04068,0.30387,1634.7134,0.153344,-422.509555,-422.499346,-422.498402,-422.54516,36.568
dsC7O2H10nsd/dsC7O2H10nsd_1356.xyz,OC(CC#C)C1CC1O,O[C@H](CC#C)[C@@H]1C[C@H]1O,1.7596037,1.4240072,0.8379105,2.0334,76.49,-0.23905,0.05299,0.29204,1358.7848,0.15306,-422.503953,-422.49335,-422.492406,-422.540234,37.683
dsC7O2H10nsd/dsC7O2H10nsd_1357.xyz,OC(CC#C)C1CCO1,O[C@@H](CC#C)[C@H]1CCO1,2.209786,1.3174665,0.8786385,1.7274,76.7,-0.24079,0.0534,0.29419,1318.8296,0.154481,-422.499383,-422.489501,-422.488557,-422.535329,35.044
dsC7O2H10nsd/dsC7O2H10nsd_1358.xyz,OC(CC#C)C1COC1,O[C@H](CC#C)C1COC1,2.8510165,1.0080833,0.8656018,3.0048,76.65,-0.23734,0.04203,0.27937,1372.4147,0.155076,-422.498663,-422.48899,-422.488046,-422.533888,34.653
dsC7O2H10nsd/dsC7O2H10nsd_1359.xyz,CC(=O)CC(O)CC#C,CC(=O)C[C@H](O)CC#C,2.7142875,0.8757029,0.7806372,2.0942,77.62,-0.24337,-0.01168,0.23169,1515.1049,0.152518,-422.547733,-422.536956,-422.536012,-422.584687,37.785
dsC7O2H10nsd/dsC7O2H10nsd_1360.xyz,CC(CC#C)OC(C)=O,C[C@@H](CC#C)OC(=O)C,3.2074363,0.842038,0.7575754,3.7162,78.83,-0.26582,0.01218,0.278,1534.0581,0.152934,-422.55646,-422.545964,-422.54502,-422.592704,37.137
dsC7O2H10nsd/dsC7O2H10nsd_1361.xyz,OC(CC#C)CC1CO1,O[C@H](CC#C)C[C@@H]1CO1,3.419039,0.8558933,0.7227553,2.7815,77.52,-0.26128,0.05155,0.31283,1542.4824,0.154535,-422.504598,-422.494889,-422.493945,-422.539811,35.334
dsC7O2H10nsd/dsC7O2H10nsd_1362.xyz,CC(CC(O)C#C)C=O,C[C@@H](C[C@H](O)C#C)C=O,3.0547809,0.90943,0.7342743,3.0366,79.08,-0.2383,-0.00663,0.23167,1521.1072,0.15255,-422.53465,-422.523943,-422.522999,-422.571,37.661
dsC7O2H10nsd/dsC7O2H10nsd_1363.xyz,CC(CC(O)C=O)C#C,C[C@@H](C[C@@H](O)C=O)C#C,2.4509162,0.97614,0.8287266,2.696,77.98,-0.25287,-0.02724,0.22563,1448.5164,0.152638,-422.536574,-422.525861,-422.524917,-422.573299,37.57
dsC7O2H10nsd/dsC7O2H10nsd_1364.xyz,CC(OC(C)C#C)C=O,C[C@@H](O[C@H](C)C#C)C=O,2.2725303,0.9652563,0.9231246,1.9659,78.58,-0.24677,-0.03236,0.21441,1426.7972,0.151582,-422.524332,-422.513493,-422.512549,-422.561263,37.576
dsC7O2H10nsd/dsC7O2H10nsd_1365.xyz,CC1(CC(O)C#C)CO1,C[C@]1(C[C@H](O)C#C)CO1,3.3324237,0.8884439,0.8606147,1.765,77.52,-0.26041,0.02603,0.28644,1421.6691,0.152887,-422.501417,-422.491153,-422.490209,-422.537014,37.037
dsC7O2H10nsd/dsC7O2H10nsd_1366.xyz,OC(CC1(O)CC1)C#C,O[C@H](CC1(O)CC1)C#C,3.5149496,0.9295977,0.8632634,2.1478,77.75,-0.25289,0.02169,0.27458,1393.1808,0.154195,-422.506536,-422.496719,-422.495774,-422.541237,36.756
dsC7O2H10nsd/dsC7O2H10nsd_1367.xyz,CC(OC1CC1O)C#C,C[C@@H](O[C@@H]1C[C@H]1O)C#C,2.6496778,0.9599381,0.8291796,1.1275,78.51,-0.24758,0.03964,0.28722,1461.1542,0.152965,-422.49079,-422.480613,-422.479669,-422.526399,36.89
dsC7O2H10nsd/dsC7O2H10nsd_1368.xyz,CC1OC1CC(O)C#C,C[C@@H]1O[C@H]1C[C@@H](O)C#C,3.7887026,0.736969,0.6952441,1.233,78.39,-0.25815,0.02599,0.28414,1663.7509,0.15333,-422.503097,-422.492812,-422.491868,-422.538996,36.691
dsC7O2H10nsd/dsC7O2H10nsd_1369.xyz,OC(CC1CC1O)C#C,O[C@@H](C[C@@H]1C[C@H]1O)C#C,3.9345934,0.8230375,0.7181927,2.5323,78.4,-0.25028,0.03872,0.289,1550.0413,0.15398,-422.502581,-422.492534,-422.491589,-422.537848,36.853
dsC7O2H10nsd/dsC7O2H10nsd_1370.xyz,CC(OC1COC1)C#C,C[C@@H](OC1COC1)C#C,3.1230045,0.9298781,0.8221044,2.0967,77.77,-0.24756,0.03049,0.27805,1448.8421,0.154135,-422.48523,-422.475435,-422.474491,-422.521041,34.523
dsC7O2H10nsd/dsC7O2H10nsd_1371.xyz,OC(CC1CCO1)C#C,O[C@@H](C[C@H]1CCO1)C#C,3.9053758,0.8055445,0.7663032,0.8639,78.24,-0.24331,0.03394,0.27725,1537.1961,0.154837,-422.500585,-422.490773,-422.489828,-422.536226,34.86
dsC7O2H10nsd/dsC7O2H10nsd_1372.xyz,OC(CC1COC1)C#C,O[C@H](CC1COC1)C#C,3.983376,0.7645648,0.7262721,2.355,77.7,-0.24314,0.02766,0.2708,1579.9575,0.154807,-422.495135,-422.485261,-422.484317,-422.531318,34.703
dsC7O2H10nsd/dsC7O2H10nsd_1373.xyz,CC(C#C)C(O)CC=O,C[C@@H](C#C)[C@@H](O)CC=O,2.6133171,0.9536236,0.7329237,2.5219,78.65,-0.25222,-0.02153,0.23069,1516.7867,0.152438,-422.538264,-422.527535,-422.526591,-422.574652,37.71
dsC7O2H10nsd/dsC7O2H10nsd_1374.xyz,CC(CC=O)C(O)C#C,C[C@H](CC=O)[C@H](O)C#C,2.3495003,1.0581953,0.9497772,2.7906,77.72,-0.2542,-0.02162,0.23258,1343.006,0.152533,-422.536214,-422.525601,-422.524657,-422.572039,37.609
dsC7O2H10nsd/dsC7O2H10nsd_1375.xyz,CC(OC=O)C(C)C#C,C[C@H](OC=O)[C@@H](C)C#C,2.130223,1.1273407,1.09248,1.6818,77.55,-0.26477,0.00714,0.27191,1281.5994,0.153511,-422.558826,-422.548417,-422.547473,-422.59458,36.775
dsC7O2H10nsd/dsC7O2H10nsd_1376.xyz,CC(=O)C(O)CCC#C,CC(=O)[C@H](O)CCC#C,3.3919138,0.7519853,0.6563268,2.6303,78.92,-0.25918,-0.03146,0.22772,1687.9617,0.152809,-422.549781,-422.53915,-422.538206,-422.586379,37.322
dsC7O2H10nsd/dsC7O2H10nsd_1377.xyz,CC(OCC#C)C(C)=O,C[C@@H](OCC#C)C(=O)C,3.2358996,0.8525614,0.7005019,2.3797,78.87,-0.2452,-0.0165,0.2287,1582.6591,0.151525,-422.526495,-422.515549,-422.514605,-422.564043,37.636
dsC7O2H10nsd/dsC7O2H10nsd_1378.xyz,CC(OCC#C)C1CO1,C[C@@H](OCC#C)[C@@H]1CO1,3.2627848,0.847663,0.7020862,1.4243,78.53,-0.25734,0.02848,0.28582,1580.3041,0.153074,-422.482392,-422.472232,-422.471288,-422.518416,35.701
dsC7O2H10nsd/dsC7O2H10nsd_1379.xyz,OC(CCC#C)C1CO1,O[C@@H](CCC#C)[C@@H]1CO1,4.4643404,0.6755171,0.6134416,1.702,78.05,-0.25725,0.05577,0.31302,1771.4991,0.154081,-422.502391,-422.492344,-422.4914,-422.538332,35.775
dsC7O2H10nsd/dsC7O2H10nsd_1380.xyz,CC(CC=O)OCC#C,C[C@H](CC=O)OCC#C,2.2994998,0.8530331,0.6528474,3.1488,79.5,-0.2438,-0.01987,0.22393,1685.1177,0.151888,-422.517738,-422.506911,-422.505967,-422.555441,36.895
dsC7O2H10nsd/dsC7O2H10nsd_1381.xyz,CC(CCC#C)OC=O,C[C@@H](CCC#C)OC=O,2.6968877,0.811216,0.6735528,2.0298,78.59,-0.26466,0.00778,0.27244,1656.089,0.153862,-422.556172,-422.545783,-422.544839,-422.592719,36.165
